Group,Time,Id,User,Message
"group 124","12/5/2016 3:47:15 PM","none","User 2","Steve Jobs"
"group 124","12/5/2016 3:47:24 PM","none","User 2","What	would	constitute	a	""perfect""	day	for	you?"
"group 124","12/5/2016 3:47:59 PM","none","User 1","sleeping all day"
"group 124","12/5/2016 3:48:12 PM","none","User 1","What	would	constitute	a	""perfect""	day	for	you?"
"group 124","12/5/2016 3:48:38 PM","none","User 2","eating whatever and whenever I want, plus sleeping all day :smiley:"
"group 124","12/5/2016 3:48:50 PM","none","User 2","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?"
"group 124","12/5/2016 3:49:47 PM","none","User 1","the body of a 30-year-old"
"group 124","12/5/2016 3:49:58 PM","none","User 1","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the mind	or	body	of	a	30-year-old	for	the	last	60	years	of	your	life,	which	would	you want?"
"group 124","12/5/2016 3:50:01 PM","none","User 2","a 30-year-old body"
"group 124","12/5/2016 3:50:09 PM","none","User 2",". If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?"
"group 124","12/5/2016 3:51:21 PM","none","User 1","I want to be raised to be a more independent person"
"group 124","12/5/2016 3:51:30 PM","none","User 1","If	you	could	change	anything	about	the	way	you	were	raised, what	would	it	be?"
"group 124","12/5/2016 3:52:33 PM","none","User 2","I want to be raised with more personal indulgence"
"group 124","12/5/2016 3:52:44 PM","none","User 2","If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?"
"group 124","12/5/2016 3:53:44 PM","none","User 1","going back to the past"
"group 124","12/5/2016 3:53:52 PM","none","User 1","If	you	could	wake	up	tomorrow	having	gained	any	one	quality or	ability,	what	would	it	be?"
"group 124","12/5/2016 3:54:09 PM","none","User 2","the ability to control time"
"group 124","12/5/2016 3:54:19 PM","none","User 2","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?"
"group 124","12/5/2016 3:55:24 PM","none","User 1","I want to know what my life will be like after graduating from college"
"group 124","12/5/2016 3:55:31 PM","none","User 1","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life, the	future,	or	anything	else,	what	would	you	want	to	know?"
"group 124","12/5/2016 3:55:50 PM","none","User 2","I would like to know what my life will be like when I am 30"
"group 124","12/5/2016 3:56:00 PM","none","User 2","What	is	the	greatest	accomplishment	of	your	life?"
"group 124","12/5/2016 3:58:23 PM","none","User 1","well...I'm just turning 21 and I don't thing there's anything in my life that can be seen as the greatest accomplishment. If there is, I would say having a solo concert in east village?"
"group 124","12/5/2016 3:58:40 PM","none","User 1","What	is	the	greatest	accomplishment	of	your	life?"
"group 124","12/5/2016 3:59:43 PM","none","User 2","I would say the greatest accomplishment of my life so far is to be able to live in a lifestyle that I like, even I am in college"
"group 124","12/5/2016 3:59:56 PM","none","User 2","What	is	your	most	treasured	memory?"
"group 124","12/5/2016 4:01:02 PM","none","User 1","walking on a snowy day at 5AM in the morning with the person I love"
"group 124","12/5/2016 4:01:12 PM","none","User 1","What	is	your	most	treasured	memory?"
"group 124","12/5/2016 4:01:24 PM","none","User 2","awwwwwwww"
"group 124","12/5/2016 4:01:41 PM","none","User 2","I wish that happened to me"
"group 124","12/5/2016 4:02:04 PM","none","User 1"," :wink:"
"group 124","12/5/2016 4:02:08 PM","none","User 2","my most treasured memory is when my parents and I brought our puppy home"
"group 124","12/5/2016 4:02:23 PM","none","User 2","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?"
"group 124","12/5/2016 4:04:05 PM","none","User 1","yea, I would drop college and travel with my family, plus eat whatever I want. You only live once lol"
"group 124","12/5/2016 4:04:14 PM","none","User 1","If	you	knew	that	in	one	year	you	would	die	suddenly,	would you	change	anything	about	the	way	you	are now	living?	Why?"
"group 124","12/5/2016 4:04:23 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 124","12/5/2016 4:05:21 PM","none","User 2","I would do more community services with my families to appreciate the beauty of helping others"
"group 124","12/5/2016 4:05:34 PM","none","User 2","How	do	you	feel	about	your	relationship	with	your	mother?"
"group 124","12/5/2016 4:05:49 PM","none","User 1","We are very close"
"group 124","12/5/2016 4:05:57 PM","none","User 1","How	do	you	feel	about	your	relationship	with	your	mother?"
"group 124","12/5/2016 4:06:19 PM","none","User 2","Very intimate"
"group 124","12/5/2016 4:06:29 PM","none","User 2","Share	with	your	partner	an	embarrassing	moment	in	your	life"
"group 124","12/5/2016 4:07:43 PM","none","User 1","on the first day of my internship I had no idea what to say during a brainstorming session."
"group 124","12/5/2016 4:07:50 PM","none","User 1","Share	with	your	partner	an	embarrassing	moment	in	your	life"
"group 124","12/5/2016 4:07:55 PM","none","User 2","I was caught lying in front of somebody I respected"
"group 124","12/5/2016 4:08:05 PM","none","User 2","When	did	you	last	cry	in	front	of	another	person?	By	yourself?"
"group 124","12/5/2016 4:08:59 PM","none","User 1","saying goodbye to my family before departure at the airport; last night lol"
"group 124","12/5/2016 4:09:06 PM","none","User 1","When	did	you	last	cry	in	front	of	another	person?	By	yourself?"
"group 124","12/5/2016 4:09:20 PM","none","User 2","I feel you! I cried when I skyped with my mom two months ago"
"group 124","12/5/2016 4:09:31 PM","none","User 2",". If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?"
"group 124","12/5/2016 4:10:57 PM","none","User 1","I would most regret not having said thank you to my parents."
"group 124","12/5/2016 4:11:12 PM","none","User 1","If	you	were	to	die	this	evening	with	no	opportunity	to communicate	with	anyone,	what	would	you	most	regret	not	having	told someone?	Why	haven't	you	told	them	yet?"
"group 124","12/5/2016 4:11:22 PM","","System",">> User 1 has Disconnected"
"group 124","12/5/2016 4:11:47 PM","","System",">> User 2 has Disconnected"
"group 124","12/5/2016 4:29:31 PM","","System",">> This chat has now expired."
"group 125","12/5/2016 4:21:02 PM","","System",">> User 1 has Connected"
"group 125","12/5/2016 4:31:47 PM","","System",">> User 1 has Disconnected"
"group 126","12/5/2016 4:41:55 PM","","System",">> User 1 has Connected"
"group 126","12/5/2016 4:44:57 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 126","12/5/2016 4:44:57 PM","","System",">> User 2 has Connected"
"group 126","12/5/2016 4:45:47 PM","none","User 1","hello blab 13"
"group 126","12/5/2016 4:47:31 PM","","System",">> User 2 has Disconnected"
"group 126","12/5/2016 4:48:31 PM","","System",">> User 1 has Disconnected"
"group 126","12/5/2016 5:05:05 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 126","12/5/2016 5:30:13 PM","","System",">> This chat has now expired."
"group 127","12/5/2016 4:52:41 PM","","System",">> User 1 has Connected"
"group 127","12/5/2016 4:56:30 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 127","12/5/2016 4:56:30 PM","","System",">> User 2 has Connected"
"group 127","12/5/2016 4:56:51 PM","none","User 1","Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a dinner	guest?"
"group 127","12/5/2016 4:57:43 PM","","System",">> User 1 has Disconnected"
"group 127","12/5/2016 4:58:30 PM","none","User 2","I'm not really sure. I think having dinner with Obama would be pretty cool."
"group 127","12/5/2016 5:01:46 PM","","System",">> User 2 has Disconnected"
"group 127","12/5/2016 5:16:35 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 127","12/5/2016 5:41:43 PM","","System",">> This chat has now expired."
"group 128","12/5/2016 6:06:04 PM","","System",">> User 1 has Connected"
"group 128","12/5/2016 6:07:20 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 128","12/5/2016 6:07:20 PM","","System",">> User 2 has Connected"
"group 128","12/5/2016 6:08:17 PM","none","User 1","1. Given the choice of anyone in the world, whom would you want as a dinner guest?"
"group 128","12/5/2016 6:10:23 PM","none","User 2","I would want Alexander Wang as my dinner guest because he is my favorite designer."
"group 128","12/5/2016 6:10:37 PM","none","User 2","1. Given the choice of anyone in the world, whom would you want as a dinner guest?"
"group 128","12/5/2016 6:11:45 PM","none","User 1","I would choose Kris Jenner because she is a role model to me as an influential business woman in the entertainment industry"
"group 128","12/5/2016 6:12:15 PM","none","User 1","What would constitute a ""perfect"" day for you?"
"group 128","12/5/2016 6:13:39 PM","none","User 2","Being able to sleep in, having nothing to worry about academically, and hanging out with close friends would constitute a ""perfect"" day for me."
"group 128","12/5/2016 6:13:53 PM","none","User 2","What would constitute a ""perfect"" day for you?"
"group 128","12/5/2016 6:14:35 PM","none","User 1","Getting up early and taking a run in sunny weather, going to a park or museum during the day, going to a concert or going out with a lot of friends at night"
"group 128","12/5/2016 6:15:52 PM","none","User 1","If you were able to live to the age of 90 and retain either the mind or body of a 30-year-old for the last 60 years of your life, which would you want?"
"group 128","12/5/2016 6:18:43 PM","none","User 2","I would want the body of a 30-year-old because at the age of 90 I would have had a handful of experiences and precious memories throughout my life but my body would need to keep up"
"group 128","12/5/2016 6:19:06 PM","none","User 2","If you were able to live to the age of 90 and retain either the mind or body of a 30-year-old for the last 60 years of your life, which would you want?"
"group 128","12/5/2016 6:19:12 PM","none","User 1","The body, because I would retain a young and most attractive exterior while developing my mind and becoming wiser with age and experience"
"group 128","12/5/2016 6:19:44 PM","none","User 1","If you could change anything about the way you were raised, what would it be?"
"group 128","12/5/2016 6:21:23 PM","none","User 2","I wish that I were told focus more on my extra-curricular activities rather than academics"
"group 128","12/5/2016 6:21:35 PM","none","User 2","If you could change anything about the way you were raised, what would it be?"
"group 128","12/5/2016 6:21:47 PM","none","User 1","I would change the way that I was taught to value my self-worth as a unique individual"
"group 128","12/5/2016 6:22:37 PM","none","User 1","If you could wake up tomorrow having gained any one quality or ability, what would it be?"
"group 128","12/5/2016 6:24:51 PM","none","User 2","A new sleep cycle in my body that allows me to fall asleep whenever I want so I don't suffer from insomnia"
"group 128","12/5/2016 6:25:05 PM","none","User 2","If you could wake up tomorrow having gained any one quality or ability, what would it be?"
"group 128","12/5/2016 6:25:31 PM","none","User 1","I believe that the best abilities have to be worked and practiced for, so I honestly would just wish for the quality of a nicer butt because squats suck"
"group 128","12/5/2016 6:26:00 PM","","System",">> User 1 has Disconnected"
"group 128","12/5/2016 6:26:06 PM","","System",">> User 2 has Disconnected"
"group 128","12/5/2016 6:27:25 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 128","12/5/2016 6:52:32 PM","","System",">> This chat has now expired."
"group 129","12/5/2016 6:33:01 PM","","System",">> User 1 has Connected"
"group 129","12/5/2016 6:33:16 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 129","12/5/2016 6:33:16 PM","","System",">> User 2 has Connected"
"group 129","12/5/2016 6:34:28 PM","none","User 1","Given the choice of anyone in the world, who would you want as a dinner guest?"
"group 129","12/5/2016 6:36:41 PM","none","User 2","Trump"
"group 129","12/5/2016 6:37:17 PM","none","User 2","Given the choice of anyone in the world, whom would you want as a dinner guest?"
"group 129","12/5/2016 6:37:44 PM","none","User 1","John Krasinski"
"group 129","12/5/2016 6:38:06 PM","none","User 1","What would constitute a	""perfect""	day	for	you?"
"group 129","12/5/2016 6:40:31 PM","none","User 2","Wake up in the morning and find out the weather is beautiful. Have breakfast with my family or friends. Go to the park or a day trip to nearby city and come back home after dinner. Watch a movie in bed on my own or with my sister."
"group 129","12/5/2016 6:40:55 PM","none","User 2","What would constitute a	""perfect""	day	for	you?"
"group 129","12/5/2016 6:41:52 PM","none","User 1","Wake up and have brunch with friends or family outside. Explore the city and go to an art exhibit. Read and write in the park. Go to a nice dinner and hang out with friends."
"group 129","12/5/2016 6:42:02 PM","none","User 1","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?"
"group 129","12/5/2016 6:42:35 PM","none","User 2","body"
"group 129","12/5/2016 6:42:51 PM","none","User 2","If you were able to live to the age of 90 and retain either the mind or body of a 30-­‐year-­‐old for the last 60 years of your life, which would you want?"
"group 129","12/5/2016 6:43:12 PM","none","User 1","body"
"group 129","12/5/2016 6:43:23 PM","none","User 1","If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?"
"group 129","12/5/2016 6:44:46 PM","none","User 2","I wish I could spend more time outdoors with my friends rather than watching tv at home"
"group 129","12/5/2016 6:44:54 PM","none","User 2","If you could change anything about the way you were raised, what would it be?"
"group 129","12/5/2016 6:45:13 PM","none","User 1","Less restrictions, more room for creativity and exploration"
"group 129","12/5/2016 6:45:25 PM","none","User 1","If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?"
"group 129","12/5/2016 6:46:29 PM","none","User 2","I wish I could have the superpower to be where I want in seconds"
"group 129","12/5/2016 6:46:36 PM","none","User 2","If you could wake up tomorrow having gained any one quality or ability, what would it be?"
"group 129","12/5/2016 6:46:51 PM","none","User 1","I wish I could have a photographic memory or learn/memorize anything immediately"
"group 129","12/5/2016 6:46:59 PM","none","User 1","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?"
"group 129","12/5/2016 6:47:36 PM","none","User 2","myself"
"group 129","12/5/2016 6:47:46 PM","none","User 2","If a crystal ball could tell you the truth about yourself, your life, the future, or anything else, what would you want to know?"
"group 129","12/5/2016 6:48:00 PM","none","User 1","my future"
"group 129","12/5/2016 6:48:10 PM","none","User 1","What	is	the	greatest	accomplishment	of	your	life?"
"group 129","12/5/2016 6:48:54 PM","none","User 2","I have no idea :joy:"
"group 129","12/5/2016 6:49:01 PM","none","User 2","What is the greatest accomplishment of your life?"
"group 129","12/5/2016 6:49:25 PM","none","User 1","tbd"
"group 129","12/5/2016 6:49:33 PM","none","User 1","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?"
"group 129","12/5/2016 6:50:32 PM","none","User 1","oops i mean What	is	your	most	treasured	memory?"
"group 129","12/5/2016 6:51:17 PM","none","User 2","spend one month in Israel"
"group 129","12/5/2016 6:51:25 PM","none","User 2","What is your most treasured memory?"
"group 129","12/5/2016 6:51:54 PM","none","User 1","Christmas with my family"
"group 129","12/5/2016 6:52:01 PM","none","User 1","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change anything	about	the	way	you	are now	living?	Why?"
"group 129","12/5/2016 6:52:53 PM","none","User 2","yes I will not go to school any more and will spend more time with my family and friends and go travel with them"
"group 129","12/5/2016 6:53:06 PM","none","User 2","If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?"
"group 129","12/5/2016 6:53:21 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 129","12/5/2016 6:53:59 PM","none","User 1","Yes I would finish my degree but spend more time pursuing passions of life"
"group 129","12/5/2016 6:54:02 PM","","System",">> User 1 has Disconnected"
"group 129","12/5/2016 6:54:33 PM","","System",">> User 2 has Disconnected"
"group 129","12/5/2016 7:18:28 PM","","System",">> This chat has now expired."
"group 130","12/6/2016 2:34:43 PM","","System",">> User 1 has Connected"
"group 130","12/6/2016 2:36:06 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 130","12/6/2016 2:36:06 PM","","System",">> User 2 has Connected"
"group 130","12/6/2016 2:36:12 PM","none","User 1","Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?"
"group 130","12/6/2016 2:36:59 PM","none","User 1"," :smiley:"
"group 130","12/6/2016 2:37:09 PM","none","User 2","Right now, Hillary Clinton - I feel like she'd be interesting to talk with."
"group 130","12/6/2016 2:37:47 PM","none","User 2","Given	the	choice	of	anyone	in	the	world,	whom	would	you	want as	a	dinner	guest?"
"group 130","12/6/2016 2:38:35 PM","none","User 1","Let's say Donald Trump lol"
"group 130","12/6/2016 2:38:45 PM","none","User 1","What	would	constitute	a	""perfect""	day	for	you?"
"group 130","12/6/2016 2:39:08 PM","none","User 2","Going home and driving my car"
"group 130","12/6/2016 2:39:29 PM","none","User 2","What	would	constitute	a	""perfect""	day	for	you?"
"group 130","12/6/2016 2:39:44 PM","none","User 1","My perfect day would be me and my friends hanging out at the beach, have fun and worrying about nothing"
"group 130","12/6/2016 2:39:57 PM","none","User 1","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?"
"group 130","12/6/2016 2:40:56 PM","none","User 2","The body. There's things I want to do before I die that I need some physical ability for."
"group 130","12/6/2016 2:41:02 PM","none","User 2","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the mind	or	body	of	a	30-year-old	for	the	last	60	years	of	your	life,	which	would	you want?"
"group 130","12/6/2016 2:41:22 PM","none","User 1","I would want to retain my body. I want to keep a young, energetic body"
"group 130","12/6/2016 2:41:31 PM","none","User 1","If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?"
"group 130","12/6/2016 2:41:54 PM","none","User 2","I'd try harder to learn spanish with my family"
"group 130","12/6/2016 2:41:59 PM","none","User 2","If	you	could	change	anything	about	the	way	you	were	raised, what	would	it	be?"
"group 130","12/6/2016 2:42:12 PM","none","User 1","I would wish my parents can be less conventional"
"group 130","12/6/2016 2:42:21 PM","none","User 1","If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?"
"group 130","12/6/2016 2:43:20 PM","none","User 2","I'd hope to be a few thousand dollars richer to pay for next semester's tuition."
"group 130","12/6/2016 2:43:25 PM","none","User 2","If	you	could	wake	up	tomorrow	having	gained	any	one	quality or	ability,	what	would	it	be?"
"group 130","12/6/2016 2:43:51 PM","none","User 1","Time traveling"
"group 130","12/6/2016 2:43:59 PM","none","User 1","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?"
"group 130","12/6/2016 2:44:27 PM","none","User 2","where I end up living"
"group 130","12/6/2016 2:44:33 PM","none","User 2","If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life, the	future,	or	anything	else,	what	would	you	want	to	know?"
"group 130","12/6/2016 2:45:01 PM","none","User 1","if my business will be successful in the future"
"group 130","12/6/2016 2:45:08 PM","none","User 1","What	is	the	greatest	accomplishment	of	your	life?"
"group 130","12/6/2016 2:45:26 PM","none","User 2","So far, getting into Stern"
"group 130","12/6/2016 2:45:32 PM","none","User 2","What	is	the	greatest	accomplishment	of	your	life?"
"group 130","12/6/2016 2:46:13 PM","none","User 1","Went to a tiny town in Colorado without internet for a year and survived there"
"group 130","12/6/2016 2:46:20 PM","none","User 1","What	is	your	most	treasured	memory?"
"group 130","12/6/2016 2:46:57 PM","none","User 2","a Christmas day I spent with my niece and family"
"group 130","12/6/2016 2:47:03 PM","none","User 2","What	is	your	most	treasured	memory?"
"group 130","12/6/2016 2:47:26 PM","none","User 1","2.5 years dating with my boyfriend"
"group 130","12/6/2016 2:47:31 PM","none","User 1","If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?"
"group 130","12/6/2016 2:48:24 PM","none","User 2","quit school and spend the last year at home with my family"
"group 130","12/6/2016 2:48:30 PM","none","User 2","If	you	knew	that	in	one	year	you	would	die	suddenly,	would you	change	anything	about	the	way	you	are now	living?	Why?"
"group 130","12/6/2016 2:48:50 PM","none","User 1","Yes. I will quit college and do things that are meaningful to me and to others"
"group 130","12/6/2016 2:48:58 PM","none","User 1","How	do	you	feel	about	your	relationship	with	your	mother?"
"group 130","12/6/2016 2:49:29 PM","none","User 2","Great, we're like the same person"
"group 130","12/6/2016 2:49:35 PM","none","User 2","How	do	you	feel	about	your	relationship	with	your	mother?"
"group 130","12/6/2016 2:49:46 PM","none","User 1","There is always this disconnection between my mom and me."
"group 130","12/6/2016 2:49:50 PM","none","User 1","Share	with	your	partner	an	embarrassing	moment	in	your	life."
"group 130","12/6/2016 2:50:59 PM","none","User 2","broke my arm on a soccer field on 4 different occasions in front of a crowd"
"group 130","12/6/2016 2:51:06 PM","none","User 2","Share	with	your	partner	an	embarrassing	moment	in	your	life."
"group 130","12/6/2016 2:51:35 PM","none","User 1","I once called my professor Dad"
"group 130","12/6/2016 2:51:40 PM","none","User 1",". If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?"
"group 130","12/6/2016 2:52:22 PM","none","User 2","probably tell some of my extended family I'm gay since they don't know yet"
"group 130","12/6/2016 2:52:28 PM","none","User 2","If	you	were	to	die	this	evening	with	no	opportunity	to communicate	with	anyone,	what	would	you	most	regret	not	having	told someone?	Why	haven't	you	told	them	yet?"
"group 130","12/6/2016 2:54:21 PM","none","User 1","I would regret not having told my parents that I love them. My family has communication problems..."
"group 130","12/6/2016 2:54:28 PM","none","User 1","Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?"
"group 130","12/6/2016 2:55:13 PM","none","User 2","I have these glass piggy banks that my Abuela passed down to my mom and she gave to me, so I'd find those"
"group 130","12/6/2016 2:55:21 PM","none","User 2","Your	house,	containing	everything	you	own,	catches	fire.	After saving	your	loved	ones	and	pets,	you	have	time	to	safely	make	a	final	dash	to save	any	one	item.	What	would	it	be?	Why?"
"group 130","12/6/2016 2:56:10 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 130","12/6/2016 2:58:07 PM","","System",">> User 2 has Disconnected"
"group 130","12/6/2016 2:58:46 PM","","System",">> User 1 has Disconnected"
"group 130","12/6/2016 3:21:18 PM","","System",">> This chat has now expired."
"group 131","12/6/2016 3:00:39 PM","","System",">> User 1 has Connected"
"group 131","12/6/2016 3:01:04 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 131","12/6/2016 3:01:04 PM","","System",">> User 2 has Connected"
"group 131","12/6/2016 3:01:46 PM","","System",">> User 1 has Disconnected"
"group 131","12/6/2016 3:02:16 PM","","System",">> User 2 has Disconnected"
"group 131","12/6/2016 3:21:09 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 132","12/6/2016 3:05:26 PM","","System",">> User 1 has Connected"
"group 132","12/6/2016 3:06:14 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 132","12/6/2016 3:06:14 PM","","System",">> User 2 has Connected"
"group 132","12/6/2016 3:06:38 PM","none","User 1","Given the choice of anyone in the world, whom would you want as a dinner guest?"
"group 132","12/6/2016 3:07:29 PM","none","User 1"," :grin:"
"group 132","12/6/2016 3:08:01 PM","none","User 2","Troye Sivan"
"group 132","12/6/2016 3:08:05 PM","none","User 2"," :grin:"
"group 132","12/6/2016 3:08:08 PM","none","User 2","Given the choice of anyone in the world, whom would you want as a dinner guest?"
"group 132","12/6/2016 3:08:18 PM","none","User 1","Barack Obama"
"group 132","12/6/2016 3:08:41 PM","none","User 2","What would constitute a ""perfect"" day for you?"
"group 132","12/6/2016 3:09:09 PM","none","User 1","Waking up early, working out, making music and hanging out with friends, partying at night."
"group 132","12/6/2016 3:09:19 PM","none","User 1","What would constitute a ""perfect"" day for you?"
"group 132","12/6/2016 3:09:37 PM","none","User 2","coffee, tv dramas, great food, edm"
"group 132","12/6/2016 3:09:56 PM","none","User 2","If you were able to live to the age of 90 and retain either the mind or body of a 30-­‐year-­‐old for the last 60 years of your life, which would you want?"
"group 132","12/6/2016 3:10:33 PM","none","User 1","body"
"group 132","12/6/2016 3:10:33 PM","none","User 2"," :confused:"
"group 132","12/6/2016 3:10:41 PM","none","User 1","If you were able to live to the age of 90 and retain either the mind or body of a 30-­‐year-­‐old for the last 60 years of your life, which would you want?"
"group 132","12/6/2016 3:10:44 PM","none","User 2","body"
"group 132","12/6/2016 3:10:52 PM","none","User 2","If you could change anything about the way you were raised, what would it be?"
"group 132","12/6/2016 3:11:08 PM","none","User 1","more discipline."
"group 132","12/6/2016 3:11:12 PM","none","User 1","If you could change anything about the way you were raised, what would it be?"
"group 132","12/6/2016 3:11:20 PM","none","User 2","more money"
"group 132","12/6/2016 3:11:29 PM","none","User 2","If you could wake up tomorrow having gained any one quality or ability, what would it be?"
"group 132","12/6/2016 3:12:20 PM","none","User 1","the ability to fly."
"group 132","12/6/2016 3:12:25 PM","none","User 1","If you could wake up tomorrow having gained any one quality or ability, what would it be?"
"group 132","12/6/2016 3:12:43 PM","none","User 2","know Spanish and French"
"group 132","12/6/2016 3:12:52 PM","none","User 2","If a crystal ball could tell you the truth about yourself, your life, the future, or anything else, what would you want to know?"
"group 132","12/6/2016 3:13:45 PM","none","User 1","Is there life after death."
"group 132","12/6/2016 3:13:51 PM","none","User 1","If a crystal ball could tell you the truth about yourself, your life, the future, or anything else, what would you want to know?"
"group 132","12/6/2016 3:14:26 PM","none","User 1"," :frowning:"
"group 132","12/6/2016 3:14:27 PM","none","User 2","what's going to happen in China in the future"
"group 132","12/6/2016 3:14:36 PM","none","User 2","What is the greatest accomplishment of your life?"
"group 132","12/6/2016 3:15:24 PM","none","User 1","being a great son and friend."
"group 132","12/6/2016 3:15:29 PM","none","User 1","What is the greatest accomplishment of your life?"
"group 132","12/6/2016 3:15:47 PM","none","User 2","Don't know honestly"
"group 132","12/6/2016 3:15:56 PM","none","User 2","What is your most treasured memory?"
"group 132","12/6/2016 3:16:09 PM","none","User 1","cop out"
"group 132","12/6/2016 3:17:14 PM","none","User 1","Christmas as a kid."
"group 132","12/6/2016 3:17:19 PM","none","User 1","What is your most treasured memory?"
"group 132","12/6/2016 3:17:35 PM","none","User 2","first love. btw don't think you are a robot"
"group 132","12/6/2016 3:17:45 PM","none","User 2","If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?"
"group 132","12/6/2016 3:19:05 PM","none","User 1","i would try to be a better son and friend as well as give back to the community / volunteer more."
"group 132","12/6/2016 3:19:13 PM","none","User 1","If you knew that in one year you would die suddenly, would you change anything about the way you are now living? Why?"
"group 132","12/6/2016 3:19:50 PM","none","User 2","I would travel around"
"group 132","12/6/2016 3:19:58 PM","none","User 2","How do you feel about your relationship with your mother?"
"group 132","12/6/2016 3:20:51 PM","none","User 1","Good. it's a good relationship but sometimes I forget to call / can't talk for long enough as we both lead very busy lifestyles. Love my mom though."
"group 132","12/6/2016 3:20:57 PM","none","User 1","How do you feel about your relationship with your mother?"
"group 132","12/6/2016 3:21:11 PM","none","User 2","fine. kind of independent"
"group 132","12/6/2016 3:21:21 PM","none","User 2","Share with your partner an embarrassing moment in your life."
"group 132","12/6/2016 3:22:04 PM","none","User 1","fell down on the basketball court at a pickup game last weekend. very embarrassing."
"group 132","12/6/2016 3:22:09 PM","none","User 1","Share with your partner an embarrassing moment in your life."
"group 132","12/6/2016 3:23:47 PM","none","User 2","singing during shower, thought no one was in the room. came out and see my roommates. me like ooops"
"group 132","12/6/2016 3:23:55 PM","none","User 2","When did you last cry in front of another person? By yourself?"
"group 132","12/6/2016 3:24:32 PM","none","User 1","fake cried in front of my last girlfriend when we broke up. can't remember the last time i cried by myself."
"group 132","12/6/2016 3:24:38 PM","none","User 1","When did you last cry in front of another person? By yourself?"
"group 132","12/6/2016 3:25:46 PM","none","User 2","hahahaha fake cried. don't really cry a lot. guess cried before bestie two months ago, by myself would be 1 year ago?"
"group 132","12/6/2016 3:25:55 PM","none","User 2","If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone? Why haven't you told them yet?"
