Group,Time,Id,User,Message
"group 179","2/15/2017 5:31:23 PM","R_265xzS64uzywWtz","User 1","I prefer staying up late. I hate mornings... Hahaha well one of my roommates snores quite a bit and the other one is a light sleeper so the light sleeper and I have had some good laughs about my other roommates"
"group 179","2/15/2017 5:31:26 PM","R_265xzS64uzywWtz","User 1","*roommate"
"group 179","2/15/2017 5:31:32 PM","R_265xzS64uzywWtz","User 1","Do    you    like    to    get    up    early    or    stay    up    late?    Is    there    anything    funny    that    has    resulted    from     this?"
"group 179","2/15/2017 5:31:34 PM","R_1o7iErwlFjradRT","User 2","I like staying up late. I guess just staying up and chatting with my roommates have resulted in loads of funny conversations."
"group 179","2/15/2017 5:32:04 PM","R_1o7iErwlFjradRT","User 2","Where are you from? Name all of the places you've lived."
"group 179","2/15/2017 5:32:57 PM","R_265xzS64uzywWtz","User 1","I was born and raised in Vancouver, then moved to Berkeley for college"
"group 179","2/15/2017 5:33:00 PM","R_265xzS64uzywWtz","User 1","Where are you from? Name all of the places you’ve lived."
"group 179","2/15/2017 5:33:45 PM","R_1o7iErwlFjradRT","User 2","I was born and raised in Singapore. Moved to the US 3 years back for Community College in Santa Monica and transferred to Cal."
"group 179","2/15/2017 5:33:54 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 179","2/15/2017 5:34:02 PM","R_1o7iErwlFjradRT","User 2","What did you do this summer?"
"group 179","2/15/2017 5:34:28 PM","R_265xzS64uzywWtz","User 1","I interned at Universal Studios Hollywood on the marketing strategy and business devleopment team"
"group 179","2/15/2017 5:34:32 PM","R_265xzS64uzywWtz","User 1","What did you do this summer?"
"group 179","2/15/2017 5:35:00 PM","R_1o7iErwlFjradRT","User 2","I took a long nice vacation. Went to Japan, Thailand, Singapore, Vietnam, Philippines."
"group 179","2/15/2017 5:35:16 PM","R_1o7iErwlFjradRT","User 2","What is your favorite holiday? Why?"
"group 179","2/15/2017 5:35:47 PM","R_265xzS64uzywWtz","User 1","Christmas, because I really enjoy the snow, the holiday spirit. Everyone gets time off to just spend with family and friends"
"group 179","2/15/2017 5:35:52 PM","R_265xzS64uzywWtz","User 1","What is your favorite holiday? Why?"
"group 179","2/15/2017 5:36:36 PM","R_1o7iErwlFjradRT","User 2","Same here! Something about Christmas puts me in a super festive mood. Everyone is just so much nicer and puts away their differences."
"group 179","2/15/2017 5:37:00 PM","R_1o7iErwlFjradRT","User 2","What foreign country would you most like to visit? What attracts you to this place?"
"group 179","2/15/2017 5:37:45 PM","R_265xzS64uzywWtz","User 1","Probably Korea, because quite a few of my closest friends are from there. I love Korean food and I would like to visit during the winter olympics"
"group 179","2/15/2017 5:37:49 PM","R_265xzS64uzywWtz","User 1","What foreign country would you most like to visit? What attracts you to this place?"
"group 179","2/15/2017 5:38:15 PM","R_1o7iErwlFjradRT","User 2","I would love to visit Costa Rica. I love sloths, so that's a no-brainer."
"group 179","2/15/2017 5:38:30 PM","R_1o7iErwlFjradRT","User 2","Do you prefer digital watches and clocks or the kind with hands? Why?"
"group 179","2/15/2017 5:39:08 PM","R_265xzS64uzywWtz","User 1","Definitely ones with hands. I think I prefer the classic look, and the watches with hands just have an elegance that I appreciate"
"group 179","2/15/2017 5:39:10 PM","R_265xzS64uzywWtz","User 1","Do you prefer digital watches and clocks or the kind with hands? Why?"
"group 179","2/15/2017 5:39:25 PM","R_1o7iErwlFjradRT","User 2","I have no preference really. As long as it tells the time."
"group 179","2/15/2017 5:39:35 PM","R_1o7iErwlFjradRT","User 2","Describe your mother"
"group 179","2/15/2017 5:39:42 PM","R_1o7iErwlFjradRT","User 2","Describe your mother's best friend."
"group 179","2/15/2017 5:40:23 PM","R_265xzS64uzywWtz","User 1","My mother's best friend is so kind, and she is very generous and a great listener"
"group 179","2/15/2017 5:40:27 PM","R_265xzS64uzywWtz","User 1","Describe your mother's best friend."
"group 179","2/15/2017 5:40:48 PM","R_1o7iErwlFjradRT","User 2","He's very dependable and a charmer."
"group 179","2/15/2017 5:41:10 PM","R_1o7iErwlFjradRT","User 2","How often do you get your hair cut? Where do you go? Have you ever had a really bad haircut experience?"
"group 179","2/15/2017 5:42:17 PM","R_265xzS64uzywWtz","User 1","I get my hair cut every 4 months or so. I go to the same place in Vancouver. Well I don't think it was a terrible experience, but once my usual hair stylist wasn't there and the other lady cut it too short"
"group 179","2/15/2017 5:42:20 PM","R_265xzS64uzywWtz","User 1","How    of ten    do    you    get    your    hair    cut?    Where    do    you    go?    Have    you    ever    had    a    really    bad     haircut    experience?"
"group 179","2/15/2017 5:43:48 PM","R_1o7iErwlFjradRT","User 2","I cut my hair probably every 3 weeks to keep it nice and clean. I usually just go to any barber nearby that's convenient. Having to shave my head before entering the military was pretty terrible."
"group 179","2/15/2017 5:44:20 PM","R_1o7iErwlFjradRT","User 2","What is the last concert you saw? How many of that band's albums do you own? Had you seen them before? Where?"
"group 179","2/15/2017 5:45:29 PM","R_265xzS64uzywWtz","User 1","Maroon5. Two of my friends wanted to go really badly so I went with them. I bought 2 of their albums on iTunes but now I just use Spotify. That was the second time I've seen them. I've seen them in Vancouver, but that was quite a few years ago."
"group 179","2/15/2017 5:45:32 PM","R_265xzS64uzywWtz","User 1","What    is    the    last    concert    you    saw?    How    many    of    that    band's    albums    do    you    own?    Had    you     seen    them    before?    Where?"
"group 179","2/15/2017 5:46:52 PM","R_1o7iErwlFjradRT","User 2","Last concert that I've went to was blink182 in LA. I only have one of their albums, since I mostly use Spotify as well. Never saw them before then and it was everything I could have asked for."
"group 179","2/15/2017 5:47:15 PM","","System",">> User 2 has Disconnected"
"group 179","2/15/2017 5:47:20 PM","","System",">> User 1 has Disconnected"
"group 179","2/15/2017 5:59:28 PM","","System",">> This chat has now expired."
"group 180","2/15/2017 6:13:06 PM","","System",">> User 1 has Connected"
"group 180","2/15/2017 6:14:29 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 180","2/15/2017 6:14:29 PM","","System",">> User 2 has Connected"
"group 180","2/15/2017 6:14:36 PM","R_3Pbsg3cCK8y1H0E","User 1","yo"
"group 180","2/15/2017 6:15:07 PM","R_3Pbsg3cCK8y1H0E","User 1","When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw"
"group 180","2/15/2017 6:16:14 PM","R_3Pbsg3cCK8y1H0E","User 1","hello?"
"group 180","2/15/2017 6:16:21 PM","R_3Pbsg3cCK8y1H0E","User 1"," :sweat:"
"group 180","2/15/2017 6:16:22 PM","R_27JSt7wZXoFaajq","User 2","About a month ago, I was exploring a city in South America with my best friend. We walked for hours."
"group 180","2/15/2017 6:16:38 PM","R_3Pbsg3cCK8y1H0E","User 1","ooo ok"
"group 180","2/15/2017 6:16:50 PM","R_3Pbsg3cCK8y1H0E","User 1","What was the best gift you ever received and why?"
"group 180","2/15/2017 6:17:54 PM","R_3Pbsg3cCK8y1H0E","User 1"," :sweat:"
"group 180","2/15/2017 6:18:01 PM","R_27JSt7wZXoFaajq","User 2","My parents gifted me a summer in Paris -- it was lifechanging. It taught me how to be more care-free.What was the best gift you ever received and why?"
"group 180","2/15/2017 6:18:34 PM","R_3Pbsg3cCK8y1H0E","User 1","The best gift i got was a car. It gave me legs"
"group 180","2/15/2017 6:18:45 PM","R_27JSt7wZXoFaajq","User 2","lol"
"group 180","2/15/2017 6:18:58 PM","R_3Pbsg3cCK8y1H0E","User 1","how'd you celebrate last halloween?"
"group 180","2/15/2017 6:19:26 PM","R_27JSt7wZXoFaajq","User 2","I went to a part with some friends. How did you celebrate last Halloween?"
"group 180","2/15/2017 6:19:32 PM","R_3Pbsg3cCK8y1H0E","User 1","Ha. I didnt"
"group 180","2/15/2017 6:19:48 PM","R_3Pbsg3cCK8y1H0E","User 1","If you could invent a new flavor of ice cream, what would it be?"
"group 180","2/15/2017 6:19:52 PM","R_3Pbsg3cCK8y1H0E","User 1","I'd invent"
"group 180","2/15/2017 6:20:02 PM","R_3Pbsg3cCK8y1H0E","User 1","Coffee without sugar"
"group 180","2/15/2017 6:20:06 PM","R_27JSt7wZXoFaajq","User 2","chocolate with acai"
"group 180","2/15/2017 6:20:13 PM","R_3Pbsg3cCK8y1H0E","User 1","oo good one"
"group 180","2/15/2017 6:20:28 PM","R_3Pbsg3cCK8y1H0E","User 1","What    gifts    did    you    re ceive    on    your    last    birthday?"
"group 180","2/15/2017 6:20:49 PM","R_27JSt7wZXoFaajq","User 2","some money and clothes. What gifts did you receive on your last birthday?"
"group 180","2/15/2017 6:21:09 PM","R_3Pbsg3cCK8y1H0E","User 1","brb"
"group 180","2/15/2017 6:21:57 PM","R_3Pbsg3cCK8y1H0E","User 1","back"
"group 180","2/15/2017 6:22:06 PM","R_3Pbsg3cCK8y1H0E","User 1","didnt received anything"
"group 180","2/15/2017 6:22:07 PM","R_3Pbsg3cCK8y1H0E","User 1","you?"
"group 180","2/15/2017 6:22:28 PM","R_27JSt7wZXoFaajq","User 2","I just got some money"
"group 180","2/15/2017 6:22:30 PM","R_27JSt7wZXoFaajq","User 2","Describe the last time you went to the zoo"
"group 180","2/15/2017 6:22:33 PM","R_3Pbsg3cCK8y1H0E","User 1","boring"
"group 180","2/15/2017 6:22:34 PM","R_3Pbsg3cCK8y1H0E","User 1","you?"
"group 180","2/15/2017 6:22:51 PM","R_3Pbsg3cCK8y1H0E","User 1","Do    you    like    to    get    up    early    or    stay    up    late?    Is    there    anything    funny    that    has    resulted    from     this?"
"group 180","2/15/2017 6:22:56 PM","R_3Pbsg3cCK8y1H0E","User 1","nothing for me"
"group 180","2/15/2017 6:23:17 PM","R_27JSt7wZXoFaajq","User 2","I like to get up early! Not really"
"group 180","2/15/2017 6:23:28 PM","R_27JSt7wZXoFaajq","User 2","Do you like to get up early or stay up late? Is there anything funny that has resulted from this?"
"group 180","2/15/2017 6:24:14 PM","R_3Pbsg3cCK8y1H0E","User 1","me too"
"group 180","2/15/2017 6:24:18 PM","R_3Pbsg3cCK8y1H0E","User 1","and not really"
"group 180","2/15/2017 6:24:29 PM","R_3Pbsg3cCK8y1H0E","User 1","Where are you from? Name all of the places you’ve lived."
"group 180","2/15/2017 6:24:29 PM","R_27JSt7wZXoFaajq","User 2","Where are you from? Name all the places you've lived."
"group 180","2/15/2017 6:24:33 PM","R_3Pbsg3cCK8y1H0E","User 1","for me hongkong"
"group 180","2/15/2017 6:24:37 PM","R_3Pbsg3cCK8y1H0E","User 1","and only hongkong and america"
"group 180","2/15/2017 6:24:37 PM","R_27JSt7wZXoFaajq","User 2","I'm from Los Angeles"
"group 180","2/15/2017 6:24:41 PM","R_3Pbsg3cCK8y1H0E","User 1","very good"
"group 180","2/15/2017 6:24:53 PM","R_3Pbsg3cCK8y1H0E","User 1","What    did    you    do    this    summer ?"
"group 180","2/15/2017 6:25:08 PM","R_27JSt7wZXoFaajq","User 2","I interned for a music company in San Francisco. You?"
"group 180","2/15/2017 6:25:25 PM","R_3Pbsg3cCK8y1H0E","User 1","I went to the gym and worked out"
"group 180","2/15/2017 6:25:33 PM","R_27JSt7wZXoFaajq","User 2","cool! What is your favorite holiday? Why?"
"group 180","2/15/2017 6:25:42 PM","R_3Pbsg3cCK8y1H0E","User 1","christmas, it's chill and fun"
"group 180","2/15/2017 6:25:43 PM","R_3Pbsg3cCK8y1H0E","User 1","you?"
"group 180","2/15/2017 6:25:56 PM","R_27JSt7wZXoFaajq","User 2","Christmas because i get to eat all day"
"group 180","2/15/2017 6:25:57 PM","R_3Pbsg3cCK8y1H0E","User 1","What foreign country would you most like to visit? What attracts you to this place?"
"group 180","2/15/2017 6:26:02 PM","R_3Pbsg3cCK8y1H0E","User 1","perfect"
"group 180","2/15/2017 6:26:12 PM","R_3Pbsg3cCK8y1H0E","User 1","for me its thailand. i heard the food is good"
"group 180","2/15/2017 6:26:15 PM","R_27JSt7wZXoFaajq","User 2","Lebanon, my parents were born and raised there so I'd like to explore it"
"group 180","2/15/2017 6:26:22 PM","R_3Pbsg3cCK8y1H0E","User 1","that's cool"
"group 180","2/15/2017 6:26:28 PM","R_27JSt7wZXoFaajq","User 2","you?"
"group 180","2/15/2017 6:26:32 PM","R_3Pbsg3cCK8y1H0E","User 1","thailand"
"group 180","2/15/2017 6:26:36 PM","R_27JSt7wZXoFaajq","User 2","cool"
"group 180","2/15/2017 6:26:37 PM","R_3Pbsg3cCK8y1H0E","User 1","i heard they have good food there"
"group 180","2/15/2017 6:26:44 PM","R_27JSt7wZXoFaajq","User 2","i've heard that too"
"group 180","2/15/2017 6:26:45 PM","R_3Pbsg3cCK8y1H0E","User 1","Do you prefer digital watches and clocks or the kind with hands? Why?"
"group 180","2/15/2017 6:27:05 PM","R_27JSt7wZXoFaajq","User 2","I prefer ones with hands, but since I have a digital clock I don't really use my watch"
"group 180","2/15/2017 6:27:12 PM","R_27JSt7wZXoFaajq","User 2","you?"
"group 180","2/15/2017 6:27:13 PM","R_3Pbsg3cCK8y1H0E","User 1","me too, same same"
"group 180","2/15/2017 6:27:23 PM","R_3Pbsg3cCK8y1H0E","User 1","Describe your mother's best frien"
"group 180","2/15/2017 6:27:25 PM","R_3Pbsg3cCK8y1H0E","User 1","d"
"group 180","2/15/2017 6:27:29 PM","R_3Pbsg3cCK8y1H0E","User 1","for me, i really dont know"
"group 180","2/15/2017 6:27:32 PM","R_3Pbsg3cCK8y1H0E","User 1","its her privacy, man"
"group 180","2/15/2017 6:27:32 PM","R_27JSt7wZXoFaajq","User 2","she's me!"
"group 180","2/15/2017 6:27:37 PM","R_3Pbsg3cCK8y1H0E","User 1","oh wow wonderful"
"group 180","2/15/2017 6:27:39 PM","R_3Pbsg3cCK8y1H0E","User 1","that's great"
"group 180","2/15/2017 6:27:50 PM","R_3Pbsg3cCK8y1H0E","User 1","How    of ten    do    you    get    your    hair    cut?    Where    do    you    go?    Have    you    ever    had    a    really    bad     haircut    experience?"
"group 180","2/15/2017 6:28:06 PM","R_3Pbsg3cCK8y1H0E","User 1","i go sometimes, just the closest barber. very cheap i like it"
"group 180","2/15/2017 6:28:11 PM","R_3Pbsg3cCK8y1H0E","User 1","anywhere is ok"
"group 180","2/15/2017 6:28:16 PM","R_3Pbsg3cCK8y1H0E","User 1","and yes, but oh well"
"group 180","2/15/2017 6:28:18 PM","R_3Pbsg3cCK8y1H0E","User 1","life goes on"
"group 180","2/15/2017 6:28:27 PM","R_27JSt7wZXoFaajq","User 2","I go to a salon near my parents' home in LA...maybe once a year. When I was 3, my parents gave me a mushroom haircut"
"group 180","2/15/2017 6:28:33 PM","R_3Pbsg3cCK8y1H0E","User 1","lololol"
"group 180","2/15/2017 6:28:46 PM","R_3Pbsg3cCK8y1H0E","User 1","What    is    the    last    concert    you    saw?    How    many    of    that    band's    albums    do    you    own?    Had    you     seen    them    before?    Where?"
"group 180","2/15/2017 6:28:56 PM","R_3Pbsg3cCK8y1H0E","User 1","ive nver seen concerts lol sad"
"group 180","2/15/2017 6:28:58 PM","R_3Pbsg3cCK8y1H0E","User 1","and u?"
"group 180","2/15/2017 6:29:05 PM","R_3Pbsg3cCK8y1H0E","User 1"," :sunglasses:"
"group 180","2/15/2017 6:29:29 PM","R_27JSt7wZXoFaajq","User 2","I saw Madeon, I own one of his albums, and yes I saw him at Coachella a couple years ago"
"group 180","2/15/2017 6:29:33 PM","R_3Pbsg3cCK8y1H0E","User 1","aaa"
"group 180","2/15/2017 6:29:36 PM","R_3Pbsg3cCK8y1H0E","User 1","cool"
"group 180","2/15/2017 6:29:36 PM","R_3Pbsg3cCK8y1H0E","User 1","nice"
"group 180","2/15/2017 6:29:41 PM","R_3Pbsg3cCK8y1H0E","User 1","ok nice tlaking to u"
"group 180","2/15/2017 6:29:49 PM","R_27JSt7wZXoFaajq","User 2","you too!"
"group 180","2/15/2017 6:29:49 PM","R_3Pbsg3cCK8y1H0E","User 1","goodluck with classes whoever u are :D"
"group 180","2/15/2017 6:29:54 PM","","System",">> User 2 has Disconnected"
"group 180","2/15/2017 6:29:56 PM","","System",">> User 1 has Disconnected"
"group 180","2/15/2017 6:34:55 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 180","2/15/2017 7:00:32 PM","","System",">> This chat has now expired."
"group 181","2/15/2017 6:14:43 PM","","System",">> User 1 has Connected"
"group 181","2/15/2017 6:18:17 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 181","2/15/2017 6:18:17 PM","","System",">> User 2 has Connected"
"group 181","2/15/2017 6:18:44 PM","R_8wWZhKQYPut2jpT","User 2","When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw."
"group 181","2/15/2017 6:18:44 PM","R_33p5HuyoyvlZbRo","User 1","When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw."
"group 181","2/15/2017 6:19:55 PM","R_8wWZhKQYPut2jpT","User 2","Last time I walked for more than an hour was in my trip to Iceland during Thanksgiving. It's very beautiful and scenic. Would definitely recommend you to visit Iceland if you have the chance!"
"group 181","2/15/2017 6:20:20 PM","R_33p5HuyoyvlZbRo","User 1","So I walked for more than an hour last night when I went to go get pizza for a friend in Downtown Oakland. I went with another friend to get the pizza. I was a long walk, and it was dark. All the shops were open and people were funneling in and out. Also, there were a lot of police and helicopters around but I don't know why."
"group 181","2/15/2017 6:20:47 PM","R_33p5HuyoyvlZbRo","User 1","When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw."
"group 181","2/15/2017 6:21:33 PM","R_8wWZhKQYPut2jpT","User 2","What was the best gift you ever received and why?"
"group 181","2/15/2017 6:22:10 PM","R_8wWZhKQYPut2jpT","User 2","I answered the first question already :smiley: I'll answer the second question whenever you want me to"
"group 181","2/15/2017 6:22:46 PM","R_33p5HuyoyvlZbRo","User 1","I got some flowers from a friend on Valentine's Day. It was very special because she knew that I wouldn't want me to feel left out of all the festivities because all of our other friends including her had boyfriends."
"group 181","2/15/2017 6:23:00 PM","R_33p5HuyoyvlZbRo","User 1","What was the best gift you ever received and why?"
"group 181","2/15/2017 6:25:04 PM","R_8wWZhKQYPut2jpT","User 2","The best gift I've ever received is definitely my iPhone. I never had a good smartphone for a while and it's pretty great to be given one by my parents before getting into college"
"group 181","2/15/2017 6:25:12 PM","R_8wWZhKQYPut2jpT","User 2","How did you celebrate last Halloween?"
"group 181","2/15/2017 6:26:14 PM","R_33p5HuyoyvlZbRo","User 1","I stayed at home because I had an exam the next day. It was the worst Halloween ever. :cry:"
"group 181","2/15/2017 6:26:26 PM","R_33p5HuyoyvlZbRo","User 1","If you could invent a new flavor of ice cream, what would it be?"
"group 181","2/15/2017 6:27:14 PM","R_8wWZhKQYPut2jpT","User 2","Oh wait, same!! I wasn't able to go out during Halloween as well :cry:"
"group 181","2/15/2017 6:27:17 PM","R_8wWZhKQYPut2jpT","User 2","Hmm.. Interesting question"
"group 181","2/15/2017 6:27:50 PM","R_8wWZhKQYPut2jpT","User 2","If it doesn't exist, I would want to invent a boba bubbles ice cream flavor!"
"group 181","2/15/2017 6:28:19 PM","R_33p5HuyoyvlZbRo","User 1","Oh wow...I think I would want to do an Indian sweet flavor like jilebi flavored ice cream."
"group 181","2/15/2017 6:28:29 PM","R_33p5HuyoyvlZbRo","User 1","What    gifts    did    you    re ceive    on    your    last    birthday?"
"group 181","2/15/2017 6:28:47 PM","R_8wWZhKQYPut2jpT","User 2","Oh, what's Jilebi?"
"group 181","2/15/2017 6:29:12 PM","R_8wWZhKQYPut2jpT","User 2","I got a wallet and a card game called Sushi Go! Really love both gifts :grin:"
"group 181","2/15/2017 6:29:15 PM","R_33p5HuyoyvlZbRo","User 1","its an indian sweet made of flour and a sugar glaze"
"group 181","2/15/2017 6:29:18 PM","R_8wWZhKQYPut2jpT","User 2","How about you, What    gifts    did    you    re ceive    on    your    last    birthday?"
"group 181","2/15/2017 6:29:26 PM","R_33p5HuyoyvlZbRo","User 1","tends to look like a pretzel and is orange"
"group 181","2/15/2017 6:29:42 PM","R_8wWZhKQYPut2jpT","User 2","Wow, that sounds really delicious hahaha"
"group 181","2/15/2017 6:29:48 PM","R_33p5HuyoyvlZbRo","User 1","um.... i think i got a bracelet and just went out to dinner with my family"
"group 181","2/15/2017 6:29:53 PM","R_33p5HuyoyvlZbRo","User 1","it was a pretty low key dinner"
"group 181","2/15/2017 6:30:03 PM","R_33p5HuyoyvlZbRo","User 1","i love going to the zoo"
"group 181","2/15/2017 6:30:05 PM","R_33p5HuyoyvlZbRo","User 1","Describe the last time you went to the zoo."
"group 181","2/15/2017 6:30:47 PM","R_8wWZhKQYPut2jpT","User 2","That sounds good! My whole family's from Indonesia so I even if I wanted to, it would be almost impossible to have dinner with my family here"
"group 181","2/15/2017 6:31:12 PM","R_33p5HuyoyvlZbRo","User 1","gotcha... im from india so its pretty much the same situation"
"group 181","2/15/2017 6:31:29 PM","R_8wWZhKQYPut2jpT","User 2","Hmm, I rarely go the zoo. But the last time I went, it was... Normal? Not much of a fan tbh"
"group 181","2/15/2017 6:32:06 PM","R_8wWZhKQYPut2jpT","User 2","ohhh!! haha yeah I totally feel. How about you? I know you said you love going to the zoo, so you'll probably have a more detailed description of your trip"
"group 181","2/15/2017 6:32:41 PM","R_33p5HuyoyvlZbRo","User 1","yeah i get that.... i usually dont like the zoo cause you see the same animals and you never get to see them all interacting with each other like you would in the real wild. but the last time i went it was in DC and i went with a bunch of co-interns/friends and we had an amazing time. I loveeee elephants so it was nice."
"group 181","2/15/2017 6:33:01 PM","R_33p5HuyoyvlZbRo","User 1","i tend to be a late riser and later sleeper"
"group 181","2/15/2017 6:33:12 PM","R_33p5HuyoyvlZbRo","User 1","Do    you    like    to    get    up    early    or    stay    up    late?    Is    there    anything    funny    that    has    resulted    from     this?"
"group 181","2/15/2017 6:33:36 PM","R_33p5HuyoyvlZbRo","User 1","i know i could become a nocturnal person in a heartbeat if i didn't control myself a bit more."
"group 181","2/15/2017 6:34:28 PM","R_8wWZhKQYPut2jpT","User 2","LOLLL no same!! i like to stay up late just cus I can't get up early and I have to stay late to do work. Nothing too funny -- would just probably eat a lot or go to late night cus of that hahah"
"group 181","2/15/2017 6:34:50 PM","R_33p5HuyoyvlZbRo","User 1","Where are you from? Name all of the places you’ve lived."
"group 181","2/15/2017 6:34:50 PM","R_8wWZhKQYPut2jpT","User 2","You said you're from India right? Did you live in other places?"
"group 181","2/15/2017 6:35:04 PM","R_33p5HuyoyvlZbRo","User 1","yeah... ive lived in california"
"group 181","2/15/2017 6:35:15 PM","R_33p5HuyoyvlZbRo","User 1","and i spent some brief time studying in oxford, UK"
"group 181","2/15/2017 6:35:22 PM","R_33p5HuyoyvlZbRo","User 1","and i was in DC for a few months"
"group 181","2/15/2017 6:35:29 PM","R_33p5HuyoyvlZbRo","User 1","and a few months in new york"
"group 181","2/15/2017 6:35:32 PM","R_33p5HuyoyvlZbRo","User 1","u?"
"group 181","2/15/2017 6:35:40 PM","R_33p5HuyoyvlZbRo","User 1","u said indonesia right?"
"group 181","2/15/2017 6:35:42 PM","R_33p5HuyoyvlZbRo","User 1","where else?"
"group 181","2/15/2017 6:35:48 PM","R_8wWZhKQYPut2jpT","User 2","just Indonesia and California!"
"group 181","2/15/2017 6:35:56 PM","R_33p5HuyoyvlZbRo","User 1","oh awesome!"
"group 181","2/15/2017 6:35:57 PM","R_33p5HuyoyvlZbRo","User 1","What    did    you    do    this    summer ?"
"group 181","2/15/2017 6:35:59 PM","R_8wWZhKQYPut2jpT","User 2","i would go on trips to other places, but never really stayed too long"
"group 181","2/15/2017 6:36:06 PM","R_33p5HuyoyvlZbRo","User 1","spend time in indonesia?"
"group 181","2/15/2017 6:36:26 PM","R_8wWZhKQYPut2jpT","User 2","yupp!! i went back and interned back in Indonesia"
"group 181","2/15/2017 6:36:28 PM","R_8wWZhKQYPut2jpT","User 2","you?"
"group 181","2/15/2017 6:36:37 PM","R_33p5HuyoyvlZbRo","User 1","i interned at a VC in New York City"
"group 181","2/15/2017 6:36:40 PM","R_33p5HuyoyvlZbRo","User 1","What is your favorite holiday? Why?"
"group 181","2/15/2017 6:37:07 PM","R_8wWZhKQYPut2jpT","User 2","oh wow!!! that sounds really interesting. I'm very interested in tech too, cool to hear that you interned at a VC!"
"group 181","2/15/2017 6:37:24 PM","R_33p5HuyoyvlZbRo","User 1","yeahi had a great time and learned alot"
"group 181","2/15/2017 6:37:26 PM","R_8wWZhKQYPut2jpT","User 2","definitely Christmas. Just because you get a long holiday, everything's festive, and it's one of the rare chances I get to meet the whole big family"
"group 181","2/15/2017 6:37:39 PM","R_33p5HuyoyvlZbRo","User 1","yeah i like that... for me it would have to be holi"
"group 181","2/15/2017 6:37:51 PM","R_33p5HuyoyvlZbRo","User 1","because it so colorful, fun, young, and festive"
"group 181","2/15/2017 6:37:58 PM","R_33p5HuyoyvlZbRo","User 1","i always have wanted to be in india for holi"
"group 181","2/15/2017 6:38:17 PM","R_33p5HuyoyvlZbRo","User 1","but indian in america are doing holi pretty well these days so maybe im not missing out on that much"
"group 181","2/15/2017 6:38:32 PM","R_33p5HuyoyvlZbRo","User 1","indonesia seems like a cool place"
"group 181","2/15/2017 6:38:35 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 181","2/15/2017 6:38:40 PM","R_8wWZhKQYPut2jpT","User 2","i guess so, but celebrating Holi in India would probably be cool too!"
"group 181","2/15/2017 6:38:46 PM","","System",">> User 1 has Disconnected"
"group 181","2/15/2017 6:38:55 PM","R_8wWZhKQYPut2jpT","User 2","oh wait"
"group 181","2/15/2017 6:40:01 PM","","System",">> User 2 has Disconnected"
"group 181","2/15/2017 7:04:15 PM","","System",">> This chat has now expired."
"group 182","2/21/2017 7:11:44 PM","","System",">> User 1 has Connected"
"group 182","2/21/2017 7:12:10 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 182","2/21/2017 7:12:10 PM","","System",">> User 2 has Connected"
"group 182","2/21/2017 7:12:29 PM","R_50czq35S1mV88md","User 1","When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw."
"group 182","2/21/2017 7:13:22 PM","R_3RxdtXzUGf9Zeqs","User 2","I often like to go on long walks alone actually! The last time I walked more than an hour was probably last weekend at Point Bonita in San Francisco, which is by the Bay."
"group 182","2/21/2017 7:13:51 PM","R_3RxdtXzUGf9Zeqs","User 2","I went with my boyfriend and one of our friends who works in the city (usually I go alone), and we just wandered on the hills and the beahces. It was super relaxing and peaceful."
"group 182","2/21/2017 7:14:22 PM","R_3RxdtXzUGf9Zeqs","User 2","When    was    the    last time    you    walked    for    more    than    an    hour?    Describe    where    you    went    and     what    you    saw."
"group 182","2/21/2017 7:15:05 PM","R_50czq35S1mV88md","User 1","I was in SF with a friend. We were just wandering around looking for restaurants, at shops, and entertaining ourselves with whatever we saw on the street."
"group 182","2/21/2017 7:15:24 PM","R_50czq35S1mV88md","User 1","What was the best gift you ever received and why?"
"group 182","2/21/2017 7:16:47 PM","R_3RxdtXzUGf9Zeqs","User 2","The best gift that I ever received was a necklace from my grandmother with a mouse zodiac on it. I was born in the year of the mouse, as was she, so it's a special connection that we've always shared. The necklace belonged to her, but she gave it to me this time on my most recent trip to Beijing. It's really cute too- it has a mouse holding a piece of cheese on it embossed in gold!"
"group 182","2/21/2017 7:17:14 PM","R_3RxdtXzUGf9Zeqs","User 2","What was the best gift you ever received and why?"
"group 182","2/21/2017 7:18:04 PM","R_50czq35S1mV88md","User 1","The best gift I've received was a small gold necklace with a NC-shaped pendant on it. My sister gave it to for my high school graduation. It's a really nice reminder of home"
"group 182","2/21/2017 7:18:15 PM","R_50czq35S1mV88md","User 1","How did you celebrate last Halloween?"
