Group,Time,Id,User,Message,is na?,Hour,Minute,Time 2
group 662,1/30/2016 6:27,R_2coowc5mR2Q0jcG,User 1,"Hi! Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",FALSE,6,27,1/30/2016 6:27
group 662,1/30/2016 6:28,R_31oyysZAh9NSw35,User 2,Hi! Meryl Streep,FALSE,6,28,1/30/2016 6:28
group 662,1/30/2016 6:28,R_31oyysZAh9NSw35,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",FALSE,6,28,1/30/2016 6:28
group 662,1/30/2016 6:28,R_2coowc5mR2Q0jcG,User 1,The Queen of England,FALSE,6,28,1/30/2016 6:28
group 662,1/30/2016 6:28,R_31oyysZAh9NSw35,User 2,"What	would	constitute	a	""perfect""	day	for	you?",FALSE,6,28,1/30/2016 6:28
group 662,1/30/2016 6:28,R_2coowc5mR2Q0jcG,User 1,A rainy day! Perfect for reading a book!,FALSE,6,28,1/30/2016 6:28
group 662,1/30/2016 6:28,R_2coowc5mR2Q0jcG,User 1,"What	would	constitute	a	""perfect""	day	for	you?",FALSE,6,28,1/30/2016 6:28
group 662,1/30/2016 6:29,R_31oyysZAh9NSw35,User 2,"A snowy day, perfect for building a snow fort!",FALSE,6,29,1/30/2016 6:29
group 662,1/30/2016 6:29,R_31oyysZAh9NSw35,User 2,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",FALSE,6,29,1/30/2016 6:29
group 662,1/30/2016 6:29,R_2coowc5mR2Q0jcG,User 1,"A mind is a terrible thing to waste, so my mind.",FALSE,6,29,1/30/2016 6:29
group 662,1/30/2016 6:29,R_2coowc5mR2Q0jcG,User 1,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",FALSE,6,29,1/30/2016 6:29
group 662,1/30/2016 6:29,R_31oyysZAh9NSw35,User 2,A mind.,FALSE,6,29,1/30/2016 6:29
group 662,1/30/2016 6:29,R_31oyysZAh9NSw35,User 2,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",FALSE,6,29,1/30/2016 6:29
group 662,1/30/2016 6:30,R_2coowc5mR2Q0jcG,User 1,"I would have my parents around more, I raised myself.",FALSE,6,30,1/30/2016 6:30
group 662,1/30/2016 6:30,R_2coowc5mR2Q0jcG,User 1,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",FALSE,6,30,1/30/2016 6:30
group 662,1/30/2016 6:30,R_31oyysZAh9NSw35,User 2,I would have killed my father.,FALSE,6,30,1/30/2016 6:30
group 662,1/30/2016 6:30,R_31oyysZAh9NSw35,User 2,". If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",FALSE,6,30,1/30/2016 6:30
group 662,1/30/2016 6:31,R_2coowc5mR2Q0jcG,User 1,I'm sorry :( That's a tough question. I would want to be able to become an expert in any feild I choose.,FALSE,6,31,1/30/2016 6:31
group 662,1/30/2016 6:31,R_2coowc5mR2Q0jcG,User 1,"If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",FALSE,6,31,1/30/2016 6:31
group 662,1/30/2016 6:31,R_31oyysZAh9NSw35,User 2,I would fly.,FALSE,6,31,1/30/2016 6:31
group 662,1/30/2016 6:32,R_31oyysZAh9NSw35,User 2,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",FALSE,6,32,1/30/2016 6:32
group 662,1/30/2016 6:32,R_2coowc5mR2Q0jcG,User 1,Everything!,FALSE,6,32,1/30/2016 6:32
group 662,1/30/2016 6:32,R_2coowc5mR2Q0jcG,User 1,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",FALSE,6,32,1/30/2016 6:32
group 662,1/30/2016 6:32,R_31oyysZAh9NSw35,User 2,"I would want to know the secrets of the universe, but nothing with my life.",FALSE,6,32,1/30/2016 6:32
group 662,1/30/2016 6:32,R_31oyysZAh9NSw35,User 2,"What	is	the	greatest	accomplishment	of	your	life?",FALSE,6,32,1/30/2016 6:32
group 662,1/30/2016 6:32,R_2coowc5mR2Q0jcG,User 1,Making it this far,FALSE,6,32,1/30/2016 6:32
group 662,1/30/2016 6:32,R_2coowc5mR2Q0jcG,User 1,"What	is	the	greatest	accomplishment	of	your	life?",FALSE,6,32,1/30/2016 6:32
group 662,1/30/2016 6:33,R_31oyysZAh9NSw35,User 2,Graduating college with a Film Studies major.,FALSE,6,33,1/30/2016 6:33
group 662,1/30/2016 6:33,R_31oyysZAh9NSw35,User 2,"What	is	your	most	treasured	memory?",FALSE,6,33,1/30/2016 6:33
group 662,1/30/2016 6:34,R_2coowc5mR2Q0jcG,User 1,"I don't really have one, if I had to pick though, I'd say probably the last Christmas with my Family",FALSE,6,34,1/30/2016 6:34
group 662,1/30/2016 6:34,R_2coowc5mR2Q0jcG,User 1,"What	is	your	most	treasured	memory?",FALSE,6,34,1/30/2016 6:34
group 662,1/30/2016 6:35,R_31oyysZAh9NSw35,User 2,"I'm 5, bundled up in snow gear, laying in the middle of a snow-covered field beside my house after dark. I look up into the depths of the flurry. Lol, sorry.",FALSE,6,35,1/30/2016 6:35
group 662,1/30/2016 6:35,R_31oyysZAh9NSw35,User 2,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",FALSE,6,35,1/30/2016 6:35
group 662,1/30/2016 6:36,R_2coowc5mR2Q0jcG,User 1,"That sounds really nice actually, I love snow. I would definately change something, I'd move to Toronto and marry my significant other.",FALSE,6,36,1/30/2016 6:36
group 662,1/30/2016 6:36,R_2coowc5mR2Q0jcG,User 1,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",FALSE,6,36,1/30/2016 6:36
group 662,1/30/2016 6:36,R_31oyysZAh9NSw35,User 2,No.,FALSE,6,36,1/30/2016 6:36
group 662,1/30/2016 6:36,R_31oyysZAh9NSw35,User 2,"How	do	you	feel	about	your	relationship	with	your	mother?",FALSE,6,36,1/30/2016 6:36
group 662,1/30/2016 6:36,R_2coowc5mR2Q0jcG,User 1,"We've had our ups and downs, but I love her. Most days.",FALSE,6,36,1/30/2016 6:36
group 662,1/30/2016 6:36,R_2coowc5mR2Q0jcG,User 1,"How	do	you	feel	about	your	relationship	with	your	mother?",FALSE,6,36,1/30/2016 6:36
group 662,1/30/2016 6:37,R_31oyysZAh9NSw35,User 2,She's my rock.,FALSE,6,37,1/30/2016 6:37
group 662,1/30/2016 6:37,R_31oyysZAh9NSw35,User 2,"Lets 	Share	an	embarrassing	moment",FALSE,6,37,1/30/2016 6:37
group 662,1/30/2016 6:38,R_2coowc5mR2Q0jcG,User 1,"10th Grade. Weight lifting segment of PE class, my bra popped open.",FALSE,6,38,1/30/2016 6:38
group 662,1/30/2016 6:38,R_2coowc5mR2Q0jcG,User 1,"Share	with	your	partner	an	embarrassing	moment	in	your	life",FALSE,6,38,1/30/2016 6:38
group 662,1/30/2016 6:38,R_31oyysZAh9NSw35,User 2,"I threw up on a girlfriend's back, after stealing half of one of her 35 MG instant release adderall.",FALSE,6,38,1/30/2016 6:38
group 662,1/30/2016 6:38,R_31oyysZAh9NSw35,User 2,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?",FALSE,6,38,1/30/2016 6:38
group 662,1/30/2016 6:39,R_2coowc5mR2Q0jcG,User 1,"In front of another person, a month ago, when we had to put our cat Thomas down, by myself, this morning",FALSE,6,39,1/30/2016 6:39
group 662,1/30/2016 6:39,R_2coowc5mR2Q0jcG,User 1,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?",FALSE,6,39,1/30/2016 6:39
group 662,1/30/2016 6:40,R_31oyysZAh9NSw35,User 2,"I last cried in front of another person yesterday in front of my boyfriend, and today by myself",FALSE,6,40,1/30/2016 6:40
group 662,1/30/2016 6:40,R_31oyysZAh9NSw35,User 2,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet? 14. Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones",FALSE,6,40,1/30/2016 6:40
group 662,1/30/2016 6:40,R_31oyysZAh9NSw35,User 2,"whoops, just the 1st one",FALSE,6,40,1/30/2016 6:40
group 662,1/30/2016 6:40,R_31oyysZAh9NSw35,User 2,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",FALSE,6,40,1/30/2016 6:40
group 662,1/30/2016 6:41,R_2coowc5mR2Q0jcG,User 1,"lol that's okay, I would regret not telling my Mother I forgive her for what she's done. I haven't wanted to rock the boat.",FALSE,6,41,1/30/2016 6:41
group 662,1/30/2016 6:41,R_2coowc5mR2Q0jcG,User 1,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",FALSE,6,41,1/30/2016 6:41
group 662,1/30/2016 6:41,R_31oyysZAh9NSw35,User 2,I would regret not telling my father that I forgive him!,FALSE,6,41,1/30/2016 6:41
group 662,1/30/2016 6:41,R_31oyysZAh9NSw35,User 2,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",FALSE,6,41,1/30/2016 6:41
group 662,1/30/2016 6:42,R_2coowc5mR2Q0jcG,User 1,"My laptop probably, my life is on it",FALSE,6,42,1/30/2016 6:42
group 662,1/30/2016 6:42,R_2coowc5mR2Q0jcG,User 1,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",FALSE,6,42,1/30/2016 6:42
group 662,1/30/2016 6:42,R_31oyysZAh9NSw35,User 2,My engagement necklace.,FALSE,6,42,1/30/2016 6:42
group 662,1/30/2016 6:42,R_31oyysZAh9NSw35,User 2,"Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",FALSE,6,42,1/30/2016 6:42
group 662,1/30/2016 6:42,R_2coowc5mR2Q0jcG,User 1,"I can't choose, both of my parents. I can't imagine the world without them in it.",FALSE,6,42,1/30/2016 6:42
group 662,1/30/2016 6:42,R_2coowc5mR2Q0jcG,User 1,"Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",FALSE,6,42,1/30/2016 6:42
group 662,1/30/2016 6:43,R_31oyysZAh9NSw35,User 2,My 8 years younger sister. I helped raise her.,FALSE,6,43,1/30/2016 6:43
group 662,1/30/2016 6:43,R_31oyysZAh9NSw35,User 2,Well this has been dandy. Thanks for the chat!,FALSE,6,43,1/30/2016 6:43
group 662,1/30/2016 6:43,R_31oyysZAh9NSw35,User 2, :sunglasses:,FALSE,6,43,1/30/2016 6:43
group 662,1/30/2016 6:43,R_2coowc5mR2Q0jcG,User 1,Thank you!,FALSE,6,43,1/30/2016 6:43
group 662,1/30/2016 6:43,R_2coowc5mR2Q0jcG,User 1, :smiley:,FALSE,6,43,1/30/2016 6:43
group 662,1/30/2016 6:43,R_31oyysZAh9NSw35,User 2,Byee :smiley:,FALSE,6,43,1/30/2016 6:43
group 663,1/30/2016 6:59,R_2XnXntcNPBsRBCS,User 2,ok,FALSE,6,59,1/30/2016 6:59
group 663,1/30/2016 7:00,R_2XnXntcNPBsRBCS,User 2,do you have a question for me?,FALSE,7,0,1/30/2016 7:00
group 663,1/30/2016 7:00,R_xFcPMAnmVkcB0Nr,User 1,"GIVEN THE CHOICE OF ANYONE IN THE WORLD,WHOM WOULD YOU WANT AS A DINNER GUEST?",FALSE,7,0,1/30/2016 7:00
group 663,1/30/2016 7:01,R_2XnXntcNPBsRBCS,User 2,President Barack Obama,FALSE,7,1,1/30/2016 7:01
group 663,1/30/2016 7:01,R_2XnXntcNPBsRBCS,User 2,"What	would	constitute	a	""perfect""	day	for	you?",FALSE,7,1,1/30/2016 7:01
group 663,1/30/2016 7:03,R_xFcPMAnmVkcB0Nr,User 1,HAVING ALL MY LOVED LIVE IN THE SAME HOME ONE DAY OF GETTING CLOSE AGAIN,FALSE,7,3,1/30/2016 7:03
group 663,1/30/2016 7:04,R_2XnXntcNPBsRBCS,User 2,ok,FALSE,7,4,1/30/2016 7:04
group 663,1/30/2016 7:05,R_2XnXntcNPBsRBCS,User 2, :smiley:,FALSE,7,5,1/30/2016 7:05
group 663,1/30/2016 7:05,R_xFcPMAnmVkcB0Nr,User 1,"What would constitute a ""perfect day for you?",FALSE,7,5,1/30/2016 7:05
group 663,1/30/2016 7:05,R_2XnXntcNPBsRBCS,User 2,a stress free day will constitute a perfect day for me,FALSE,7,5,1/30/2016 7:05
group 663,1/30/2016 7:06,R_2XnXntcNPBsRBCS,User 2,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",FALSE,7,6,1/30/2016 7:06
group 663,1/30/2016 7:06,R_xFcPMAnmVkcB0Nr,User 1, :smiley:,FALSE,7,6,1/30/2016 7:06
group 663,1/30/2016 7:07,R_xFcPMAnmVkcB0Nr,User 1,I would like to live to the wipe old age of 90,FALSE,7,7,1/30/2016 7:07
group 663,1/30/2016 7:08,R_xFcPMAnmVkcB0Nr,User 1, :sunglasses:,FALSE,7,8,1/30/2016 7:08
group 663,1/30/2016 7:08,R_2XnXntcNPBsRBCS,User 2,ok,FALSE,7,8,1/30/2016 7:08
group 663,1/30/2016 7:13,R_2XnXntcNPBsRBCS,User 2,do you have a question for me?,FALSE,7,13,1/30/2016 7:13
group 663,1/30/2016 7:14,R_xFcPMAnmVkcB0Nr,User 1,"If you were able to live to the age of 90 and retain  mind or body of a 30- year-old for the last 60 years of your life, which would you want",FALSE,7,14,1/30/2016 7:14
group 663,1/30/2016 7:14,R_xFcPMAnmVkcB0Nr,User 1,?,FALSE,7,14,1/30/2016 7:14
group 663,1/30/2016 7:16,R_2XnXntcNPBsRBCS,User 2,i would want peace of mind and patience. i believe we need to grow out of every phase of life,FALSE,7,16,1/30/2016 7:16
group 663,1/30/2016 7:16,R_2XnXntcNPBsRBCS,User 2,"4. If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",FALSE,7,16,1/30/2016 7:16
group 663,1/30/2016 7:19,R_xFcPMAnmVkcB0Nr,User 1,If you could change anything about the way you were raised'what would it be ?,FALSE,7,19,1/30/2016 7:19
group 663,1/30/2016 7:19,R_2XnXntcNPBsRBCS,User 2,i would want to be more aggressive at times,FALSE,7,19,1/30/2016 7:19
group 663,1/30/2016 7:19,R_2XnXntcNPBsRBCS,User 2,"If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",FALSE,7,19,1/30/2016 7:19
group 663,1/30/2016 7:20,R_xFcPMAnmVkcB0Nr,User 1,more children,FALSE,7,20,1/30/2016 7:20
group 663,1/30/2016 7:21,R_2XnXntcNPBsRBCS,User 2,one ability i would like to gain is people skills,FALSE,7,21,1/30/2016 7:21
group 663,1/30/2016 7:21,R_2XnXntcNPBsRBCS,User 2,"If	a	crystal	ball	could	tell	you	the	truth	about	yourself,	your	life,	the	future,	or	anything	else,	 what	would	you	want	to	know?",FALSE,7,21,1/30/2016 7:21
group 663,1/30/2016 7:23,R_2XnXntcNPBsRBCS,User 2,?,FALSE,7,23,1/30/2016 7:23
group 663,1/30/2016 7:24,R_2XnXntcNPBsRBCS,User 2, :expressionless:,FALSE,7,24,1/30/2016 7:24
group 663,1/30/2016 7:26,R_2XnXntcNPBsRBCS,User 2,i would want to know the last day of my life. how about you?,FALSE,7,26,1/30/2016 7:26
group 663,1/30/2016 7:16,R_xFcPMAnmVkcB0Nr,User 1,ok,FALSE,7,16,1/30/2016 7:16
group 663,1/30/2016 7:17,R_2XnXntcNPBsRBCS,User 2,we have only 3 more minutes to complete,FALSE,7,17,1/30/2016 7:17
group 663,1/30/2016 7:17,R_xFcPMAnmVkcB0Nr,User 1,to be wise.,FALSE,7,17,1/30/2016 7:17
group 663,1/30/2016 7:17,R_2XnXntcNPBsRBCS,User 2,your question?,FALSE,7,17,1/30/2016 7:17
group 663,1/30/2016 6:57,R_2XnXntcNPBsRBCS,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",FALSE,6,57,1/30/2016 6:57
group 663,1/30/2016 6:58,R_xFcPMAnmVkcB0Nr,User 1,my dad,FALSE,6,58,1/30/2016 6:58
group 681,1/30/2016 13:13,R_2z61GjWHJVkO0mQ,User 2,"Hello! Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",FALSE,13,13,1/30/2016 13:13
group 681,1/30/2016 13:13,R_1jlaNa4PWb8I3AG,User 1,I would likemy mother as a dinner guest,FALSE,13,13,1/30/2016 13:13
group 681,1/30/2016 13:13,R_2z61GjWHJVkO0mQ,User 2,"Hello! Given the choice of anyone in the world, who would you want as a dinner guest?",FALSE,13,13,1/30/2016 13:13
group 681,1/30/2016 13:14,R_1jlaNa4PWb8I3AG,User 1,I would like my mother as a dinner guest,FALSE,13,14,1/30/2016 13:14
group 681,1/30/2016 13:15,R_1jlaNa4PWb8I3AG,User 1,mother,FALSE,13,15,1/30/2016 13:15
group 681,1/30/2016 13:15,R_2z61GjWHJVkO0mQ,User 2,Hmm does not seem to be working,FALSE,13,15,1/30/2016 13:15
group 681,1/30/2016 13:15,R_1jlaNa4PWb8I3AG,User 1,ask another question,FALSE,13,15,1/30/2016 13:15
group 687,1/30/2016 14:05,R_2SumoIUTS90BWZD,User 2,I'd change the emphasis of being perfect that was placed on me.,FALSE,14,5,1/30/2016 14:05
group 687,1/30/2016 14:10,R_26o4o5HvwjsuTUo,User 1,I'd have to say my daughter. She was a long time coming :smiley:,FALSE,14,10,1/30/2016 14:10
group 687,1/30/2016 14:10,R_26o4o5HvwjsuTUo,User 1,What is the greatest accomplishment of your life?,FALSE,14,10,1/30/2016 14:10
group 687,1/30/2016 14:11,R_2SumoIUTS90BWZD,User 2,Finishing school despite numerous obstacles.,FALSE,14,11,1/30/2016 14:11
group 687,1/30/2016 14:11,R_2SumoIUTS90BWZD,User 2,"What	is	your	most	treasured	memory?",FALSE,14,11,1/30/2016 14:11
group 687,1/30/2016 14:12,R_26o4o5HvwjsuTUo,User 1,I'd say my wedding day. Even though we had little mishaps everything still went just as it should,FALSE,14,12,1/30/2016 14:12
group 687,1/30/2016 14:12,R_26o4o5HvwjsuTUo,User 1,"What	is	your	most	treasured	memory?",FALSE,14,12,1/30/2016 14:12
group 687,1/30/2016 14:12,R_2SumoIUTS90BWZD,User 2,Having my son.,FALSE,14,12,1/30/2016 14:12
group 687,1/30/2016 14:12,R_2SumoIUTS90BWZD,User 2,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",FALSE,14,12,1/30/2016 14:12
group 687,1/30/2016 14:12,R_26o4o5HvwjsuTUo,User 1,I'd probably quit my job and do something more worthwhile.,FALSE,14,12,1/30/2016 14:12
group 687,1/30/2016 14:12,R_26o4o5HvwjsuTUo,User 1,"If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	 way	you	are now	living?	Why?",FALSE,14,12,1/30/2016 14:12
group 687,1/30/2016 14:13,R_2SumoIUTS90BWZD,User 2,Travel more and spend as much time with family and friends.,FALSE,14,13,1/30/2016 14:13
group 687,1/30/2016 14:13,R_2SumoIUTS90BWZD,User 2,"How	do	you	feel	about	your	relationship	with	your	mother?",FALSE,14,13,1/30/2016 14:13
group 687,1/30/2016 14:13,R_26o4o5HvwjsuTUo,User 1,"How	do	you	feel	about	your	relationship	with	your	mother?",FALSE,14,13,1/30/2016 14:13
group 687,1/30/2016 14:13,R_26o4o5HvwjsuTUo,User 1,lol,FALSE,14,13,1/30/2016 14:13
group 687,1/30/2016 14:13,R_26o4o5HvwjsuTUo,User 1,Mine's improved vastly over the past few years,FALSE,14,13,1/30/2016 14:13
group 687,1/30/2016 14:13,R_2SumoIUTS90BWZD,User 2,Our relationship is great and continues to grow.,FALSE,14,13,1/30/2016 14:13
group 687,1/30/2016 14:14,R_26o4o5HvwjsuTUo,User 1,"Share	with	your	partner	an	embarrassing	moment	in	your	life.",FALSE,14,14,1/30/2016 14:14
group 687,1/30/2016 14:14,R_2SumoIUTS90BWZD,User 2,I honestly never get embarrassed. Even when as a child.,FALSE,14,14,1/30/2016 14:14
group 687,1/30/2016 14:14,R_2SumoIUTS90BWZD,User 2,"Share	with	your	partner	an	embarrassing	moment	in	your	life.",FALSE,14,14,1/30/2016 14:14
group 687,1/30/2016 14:14,R_26o4o5HvwjsuTUo,User 1,"Once I was visiting my husband (before we were married) and locked myself out of the house, then tore my pants.",FALSE,14,14,1/30/2016 14:14
group 687,1/30/2016 14:15,R_26o4o5HvwjsuTUo,User 1,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?",FALSE,14,15,1/30/2016 14:15
group 687,1/30/2016 14:15,R_2SumoIUTS90BWZD,User 2,This past week because of a death in the family. Cried alone as well as in front of my boyfriend.,FALSE,14,15,1/30/2016 14:15
group 687,1/30/2016 14:15,R_2SumoIUTS90BWZD,User 2,"When	did	you	last	cry	in	front	of	another	person?	By	yourself?",FALSE,14,15,1/30/2016 14:15
group 687,1/30/2016 14:16,R_26o4o5HvwjsuTUo,User 1,I last cried because I got a little worked up when my husband snapped at me (pregnancy hormones),FALSE,14,16,1/30/2016 14:16
group 687,1/30/2016 14:16,R_26o4o5HvwjsuTUo,User 1,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",FALSE,14,16,1/30/2016 14:16
group 687,1/30/2016 14:17,R_2SumoIUTS90BWZD,User 2,"I'd regret not telling my son I love him. Since I work early in the morning, I didn't get to speak to him today.",FALSE,14,17,1/30/2016 14:17
group 687,1/30/2016 14:17,R_2SumoIUTS90BWZD,User 2,"If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	 would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",FALSE,14,17,1/30/2016 14:17
group 687,1/30/2016 14:17,R_26o4o5HvwjsuTUo,User 1,I'd regret not telling my daughter I love her so she can hear me; she's still unborn,FALSE,14,17,1/30/2016 14:17
group 687,1/30/2016 14:17,R_26o4o5HvwjsuTUo,User 1,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",FALSE,14,17,1/30/2016 14:17
group 687,1/30/2016 14:18,R_2SumoIUTS90BWZD,User 2,My son's box of memorable items.,FALSE,14,18,1/30/2016 14:18
group 687,1/30/2016 14:19,R_2SumoIUTS90BWZD,User 2,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	 Why?",FALSE,14,19,1/30/2016 14:19
group 687,1/30/2016 14:19,R_26o4o5HvwjsuTUo,User 1,The little bear my mom gave me,FALSE,14,19,1/30/2016 14:19
group 687,1/30/2016 14:19,R_26o4o5HvwjsuTUo,User 1,"Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",FALSE,14,19,1/30/2016 14:19
group 687,1/30/2016 14:19,R_2SumoIUTS90BWZD,User 2,My son because he is the best thing that ever happened to me.,FALSE,14,19,1/30/2016 14:19
group 687,1/30/2016 14:19,R_2SumoIUTS90BWZD,User 2,"Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",FALSE,14,19,1/30/2016 14:19
group 687,1/30/2016 14:20,R_26o4o5HvwjsuTUo,User 1,"I think my husband, I just feel like he'll always be here, it'd be awful if he wasn't",FALSE,14,20,1/30/2016 14:20
group 687,1/30/2016 13:51,R_26o4o5HvwjsuTUo,User 1,Hello,FALSE,13,51,1/30/2016 13:51
group 687,1/30/2016 13:53,R_26o4o5HvwjsuTUo,User 1,"Given the choice of anyone in the world, whom would you want as a dinner guest?",FALSE,13,53,1/30/2016 13:53
group 687,1/30/2016 13:53,R_2SumoIUTS90BWZD,User 2,My grandmother.,FALSE,13,53,1/30/2016 13:53
group 687,1/30/2016 13:54,R_2SumoIUTS90BWZD,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",FALSE,13,54,1/30/2016 13:54
group 687,1/30/2016 13:54,R_26o4o5HvwjsuTUo,User 1,"That's a hard one, maybe George R.R. Martin. I have questions for him",FALSE,13,54,1/30/2016 13:54
group 687,1/30/2016 13:55,R_26o4o5HvwjsuTUo,User 1,"What would constitute a ""perfect"" day for you?",FALSE,13,55,1/30/2016 13:55
group 687,1/30/2016 13:56,R_2SumoIUTS90BWZD,User 2,A day with great weather and one which I got to spend with all my family and friends.,FALSE,13,56,1/30/2016 13:56
group 687,1/30/2016 13:56,R_2SumoIUTS90BWZD,User 2,". What	would	constitute	a	""perfect""	day	for	you?",FALSE,13,56,1/30/2016 13:56
group 687,1/30/2016 13:57,R_26o4o5HvwjsuTUo,User 1,"Spending the day with my husband and going window shopping, maybe in an unusual area just for fun.",FALSE,13,57,1/30/2016 13:57
group 687,1/30/2016 13:59,R_2SumoIUTS90BWZD,User 2,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",FALSE,13,59,1/30/2016 13:59
group 687,1/30/2016 14:00,R_26o4o5HvwjsuTUo,User 1,I think I'd keep the mind.With the Alzheimer's in my family I'd be lucky.,FALSE,14,0,1/30/2016 14:00
group 687,1/30/2016 14:01,R_26o4o5HvwjsuTUo,User 1,"If you were able to live to the age of 90 and retain either the mind or body of a 30-year-old for the last 60 years of your life, which would you want?",FALSE,14,1,1/30/2016 14:01
group 687,1/30/2016 14:02,R_2SumoIUTS90BWZD,User 2,I choose mind as well.,FALSE,14,2,1/30/2016 14:02
group 687,1/30/2016 14:02,R_26o4o5HvwjsuTUo,User 1,Nice,FALSE,14,2,1/30/2016 14:02
group 687,1/30/2016 14:03,R_2SumoIUTS90BWZD,User 2,"If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",FALSE,14,3,1/30/2016 14:03
group 687,1/30/2016 14:03,R_26o4o5HvwjsuTUo,User 1,I would make sure my family never got involved with a cult,FALSE,14,3,1/30/2016 14:03
group 687,1/30/2016 14:04,R_26o4o5HvwjsuTUo,User 1,"How about you If you could change anything about the way you were raised, what would it be?",FALSE,14,4,1/30/2016 14:04
group 687,1/30/2016 14:06,R_2SumoIUTS90BWZD,User 2,". If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",FALSE,14,6,1/30/2016 14:06
group 687,1/30/2016 14:06,R_26o4o5HvwjsuTUo,User 1,That's a good one,FALSE,14,6,1/30/2016 14:06
group 687,1/30/2016 14:06,R_26o4o5HvwjsuTUo,User 1,Hmmm...I think I'd choose the ability to see myself as others see me.,FALSE,14,6,1/30/2016 14:06
group 687,1/30/2016 14:07,R_26o4o5HvwjsuTUo,User 1,"If you could wake up tomorrow having gained any one quality or ability, what would it be?",FALSE,14,7,1/30/2016 14:07
