Group,Time,Id,User,Message
group 708,1/29/2016 0:58,R_6hQxuXOlFaM4IOB,User 1,Israel. I'd like to walk where Jesus walked. He's the main reason why. What foreign country would you most like to visit? What attracts you to this place?
group 708,1/29/2016 0:59,R_1OwO9dPwGk7afrY,User 2,"I'd say brazil. I'd love to see the culture there! 	Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 708,1/29/2016 0:59,,System,>> This chat has now expired.
group 709,1/29/2016 0:25,,System,>> User 1 has Connected
group 709,1/29/2016 0:26,,System,>> User 1 has Disconnected
group 71,1/9/2016 23:15,,System,>> User 1 has Connected
group 71,1/9/2016 23:20,,System,>> User 1 has Disconnected
group 710,1/29/2016 0:27,,System,>> User 1 has Connected
group 710,1/29/2016 0:38,,System,>> All chat participants have arrived. You may now chat!
group 710,1/29/2016 0:38,,System,>> User 2 has Connected
group 710,1/29/2016 0:39,R_3pgnJZ23jwv6g9D,User 2,"When	was	the	last time	you	walked	for	more	than	an	hour?	Describe	where	you	went	and	 what	you	saw."
group 710,1/29/2016 0:40,,System,>> User 2 has Disconnected
group 710,1/29/2016 0:42,R_SATkgfcE4y4oDa9,User 1,Hi
group 710,1/29/2016 0:42,,System,>> User 1 has Disconnected
group 710,1/29/2016 0:58,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 710,1/29/2016 1:08,,System,>> This chat has now expired.
group 711,1/29/2016 0:28,,System,>> User 1 has Connected
group 711,1/29/2016 0:33,,System,>> User 1 has Disconnected
group 712,1/29/2016 0:28,,System,>> User 1 has Connected
group 712,1/29/2016 0:33,,System,>> User 1 has Disconnected
group 713,1/29/2016 0:33,,System,>> User 1 has Connected
group 713,1/29/2016 0:40,,System,>> All chat participants have arrived. You may now chat!
group 713,1/29/2016 0:40,,System,>> User 2 has Connected
group 713,1/29/2016 0:41,R_sLT5gBw1XJWd6dX,User 1,"When	  was	  the	  last	  time	  you	  walked	  for	  more	  than	  an	  hour?	  Describe	  where	  you	  went	  and	   what	  you	  saw."
group 713,1/29/2016 0:43,R_2EzAcPqwRgp5OYW,User 2,"August...at the Grant county fair.  I saw lost of people, fairs wheel"
group 713,1/29/2016 0:43,R_sLT5gBw1XJWd6dX,User 1,I went for a long walk in the park near my home today. The sun was shining & there were a few birds out. The wind was a bit brisk: the temperature cold.
group 713,1/29/2016 0:44,R_2EzAcPqwRgp5OYW,User 2,"How	did	you	celebrate	last	Halloween?"
group 713,1/29/2016 0:44,R_2EzAcPqwRgp5OYW,User 2,Stayed home with my husband
group 713,1/29/2016 0:45,R_sLT5gBw1XJWd6dX,User 1,"We didn't. Didn't decorate, or make costumes, or anything. We did have candy on hand just in case though."
group 713,1/29/2016 0:46,R_sLT5gBw1XJWd6dX,User 1,"If	  you	  could	  invent	  a	  new	  flavor	  of	  ice	  cream,	  what	  would	  it	  be?"
group 713,1/29/2016 0:47,R_2EzAcPqwRgp5OYW,User 2,Churro
group 713,1/29/2016 0:47,R_2EzAcPqwRgp5OYW,User 2,". If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 713,1/29/2016 0:48,R_sLT5gBw1XJWd6dX,User 1,I don't have any idea what kind of Ice cream I would invent.
group 713,1/29/2016 0:48,R_2EzAcPqwRgp5OYW,User 2,"What	is	your	favorite	holiday?	Why?"
group 713,1/29/2016 0:49,R_sLT5gBw1XJWd6dX,User 1,Thanksgiving. It doesn't require presents to be given.
group 713,1/29/2016 0:50,R_sLT5gBw1XJWd6dX,User 1,"What	  is	  your	  favorite	  holiday? Why?"
group 713,1/29/2016 0:50,R_2EzAcPqwRgp5OYW,User 2,I love the 4th of July...because it's Independence day
group 713,1/29/2016 0:50,R_2EzAcPqwRgp5OYW,User 2,"What	gifts	did	you	receive	on	your	last	birthday?"
group 713,1/29/2016 0:50,R_sLT5gBw1XJWd6dX,User 1,I got a gift card to Amazon.com
group 713,1/29/2016 0:50,R_sLT5gBw1XJWd6dX,User 1,"What	  gifts	  did	  you	  receive	  on	  your	  last	  birthday?"
group 713,1/29/2016 0:51,R_2EzAcPqwRgp5OYW,User 2,I got a birch box subscription
group 713,1/29/2016 0:51,R_2EzAcPqwRgp5OYW,User 2,"Describe	the	last	time	you	went	to	the	zoo."
group 713,1/29/2016 0:52,R_sLT5gBw1XJWd6dX,User 1,"My wife, daughter, an elderly handicapped lady, and myself went to a really nice zoo in Orlando FL."
group 713,1/29/2016 0:52,R_sLT5gBw1XJWd6dX,User 1,"Describe	  the	  last	  time	  you	  went	  to	  the	  zoo."
group 713,1/29/2016 0:52,R_2EzAcPqwRgp5OYW,User 2,It was in Denver a long time ago...loved the polar bear
group 713,1/29/2016 0:52,R_2EzAcPqwRgp5OYW,User 2,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 713,1/29/2016 0:54,R_sLT5gBw1XJWd6dX,User 1,"I like to do both. Some times I like to stay up so late it gets early :smiley:. Nothing funny, no."
group 713,1/29/2016 0:54,R_sLT5gBw1XJWd6dX,User 1,"Do	  you	  like	  to	  get	  up	  early	  or	  stay	  up	  late?	  Is	  there	  anything	  funny	  that	  has	  resulted	  fromthis?"
group 713,1/29/2016 0:54,R_2EzAcPqwRgp5OYW,User 2,Both... My son is 3 months old...I get up all hours of the day. I think I have ran into a wall
group 713,1/29/2016 0:54,R_2EzAcPqwRgp5OYW,User 2,"What	did	you	do	this	summer?"
group 713,1/29/2016 0:56,R_sLT5gBw1XJWd6dX,User 1,Work. I have a full time job - no vacations for me. :cry:
group 713,1/29/2016 0:56,R_sLT5gBw1XJWd6dX,User 1,"What	  did	  you	  do	  this	  summer?"
group 713,1/29/2016 0:56,R_2EzAcPqwRgp5OYW,User 2,I went to the Grant County fair in august to see family :smiley:
group 713,1/29/2016 0:56,R_2EzAcPqwRgp5OYW,User 2,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 713,1/29/2016 0:57,R_sLT5gBw1XJWd6dX,User 1,Mel Gibson. Love the scene where he asks the girl if she wants her chili with crushed oreos.
group 713,1/29/2016 0:57,R_sLT5gBw1XJWd6dX,User 1,"Who	  is	  your	  favorite	  actor	  of	  your	  own	  gender?	  Describe	  a	  favorite	  scene	  in	  which	  this	    person	  has	  acted."
group 713,1/29/2016 0:57,R_2EzAcPqwRgp5OYW,User 2,Sandra Bullock...Blind side on the football field during practice
group 713,1/29/2016 0:57,R_2EzAcPqwRgp5OYW,User 2,"What	is	your	favorite	holiday?	Why?"
group 713,1/29/2016 0:58,R_sLT5gBw1XJWd6dX,User 1,Still Thanksgiving. Same reason.
group 713,1/29/2016 0:58,R_sLT5gBw1XJWd6dX,User 1,"What	  is	  your	  favorite	  holiday?	  Why?"
group 713,1/29/2016 0:59,R_2EzAcPqwRgp5OYW,User 2,I love the 4th of July...because it's Independence day. :smiley:
group 713,1/29/2016 0:59,R_2EzAcPqwRgp5OYW,User 2,".	What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 713,1/29/2016 1:00,R_sLT5gBw1XJWd6dX,User 1,"Pollenisia. I like islands and remote, deserted places."
group 713,1/29/2016 1:00,R_sLT5gBw1XJWd6dX,User 1,"What	  is	  your	  favorite	  holiday?	  Why?	    	     	     	     	     	     	     What	  foreign	  country	  would	  you	  most	  like	  to	  visit?	  What	  attracts	  you	  to	  this	  place?"
group 713,1/29/2016 1:00,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 713,1/29/2016 1:01,R_2EzAcPqwRgp5OYW,User 2,"Europe...the history, culture"
group 713,1/29/2016 1:01,R_2EzAcPqwRgp5OYW,User 2,"Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 713,1/29/2016 1:01,R_sLT5gBw1XJWd6dX,User 1,Digital. The other kind is too hard to figure out.
group 713,1/29/2016 1:01,R_sLT5gBw1XJWd6dX,User 1,"Do	  you	  prefer	  digital	  watches	  and	  clocks	  or	  the	  kind	  with	  hands?	  Why?"
group 713,1/29/2016 1:02,R_2EzAcPqwRgp5OYW,User 2,I like digital watches and aneloge clocks. watches for fast referance...clock for decor
group 713,1/29/2016 1:02,R_2EzAcPqwRgp5OYW,User 2,"Describe	your mother's	best	friend."
group 713,1/29/2016 1:02,R_sLT5gBw1XJWd6dX,User 1,My father.
group 713,1/29/2016 1:02,R_sLT5gBw1XJWd6dX,User 1,"Describe	  your	  mother's	  best	  friend."
group 713,1/29/2016 1:03,R_2EzAcPqwRgp5OYW,User 2,She is blonde a little on the heavy side
group 713,1/29/2016 1:03,R_2EzAcPqwRgp5OYW,User 2,"How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 713,1/29/2016 1:04,R_sLT5gBw1XJWd6dX,User 1,My wife cuts my hair every 2-3 weeks. She slipped & cut a bald spot in the back a few years ago & had to give me a buzz to fix it.
group 713,1/29/2016 1:04,R_sLT5gBw1XJWd6dX,User 1,"How	  often	  do	  you	  get	  your	  hair	  cut?	  Where	  do	  you	  go?	  Have	  you	  ever	  had	  a	  really	  bad	    haircut	  experience?	    What	  is	  the	  last	  concert	  you	  saw?	  How	  many	  of	  that	  band's	  albums	  do	  you	  own?	  Had	  yo"
group 713,1/29/2016 1:04,R_2EzAcPqwRgp5OYW,User 2,Once every 3 months.  My friend cuts it out of her home.  No bad experiences. :sunglasses: :sunglasses:
group 713,1/29/2016 1:04,R_2EzAcPqwRgp5OYW,User 2,"What	is	the	last	concert	you	saw?	How	many	of	that	band's	albums	do	you	own?	Had	you	 seen	them	before?	Where?"
group 713,1/29/2016 1:06,R_sLT5gBw1XJWd6dX,User 1,"Michael Card. None, but my wife has 4 or 5. Only went to see them once."
group 713,1/29/2016 1:06,R_sLT5gBw1XJWd6dX,User 1,"What	  is	  the	  last	  concert	  you	  saw?	  How	  many	  of	  that	  band's	  albums	  do	  you	  own?	  Had	  youseen	  them	  before?	  Where?"
group 713,1/29/2016 1:06,R_2EzAcPqwRgp5OYW,User 2,Hillsong...lots 10+ no
group 713,1/29/2016 1:07,,System,>> User 2 has Disconnected
group 713,1/29/2016 1:07,,System,>> User 1 has Disconnected
group 713,1/29/2016 1:10,,System,>> This chat has now expired.
group 714,1/29/2016 0:37,,System,>> User 1 has Connected
group 714,1/29/2016 0:44,,System,>> All chat participants have arrived. You may now chat!
group 714,1/29/2016 0:44,,System,>> User 2 has Connected
group 714,1/29/2016 0:44,R_PIe7bFJepe1nbON,User 2,"1. When	was	the	last time	you	walked	for	more	than	an	hour?	Describe	where	you	went	and	 what	you	saw."
group 714,1/29/2016 0:46,R_2qdU3kmWifmWDqX,User 1,I went trick or treating with my kids.
group 714,1/29/2016 0:46,R_2qdU3kmWifmWDqX,User 1,When was the last time you walked for more than an hour? Describe where you went and what you saw.
group 714,1/29/2016 0:47,R_PIe7bFJepe1nbON,User 2,I was at work preparing for state survey. The nurses were on their carts. There were boxes and other items on the floor.
group 714,1/29/2016 0:47,R_PIe7bFJepe1nbON,User 2,"2. How	did	you	celebrate	last	Halloween?"
group 714,1/29/2016 0:48,R_2qdU3kmWifmWDqX,User 1,I did the usual which was to bring my children trick or treating.  I then went out to a Halloween party with my husband.
group 714,1/29/2016 0:48,R_2qdU3kmWifmWDqX,User 1,How did you celebrate last Halloween?
group 714,1/29/2016 0:48,R_PIe7bFJepe1nbON,User 2,"Took my kids, 14 and 18 trick or treating"
group 714,1/29/2016 0:48,R_PIe7bFJepe1nbON,User 2,"3. If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 714,1/29/2016 0:48,R_2qdU3kmWifmWDqX,User 1,Chocolate Coconut Caramel
group 714,1/29/2016 0:49,R_2qdU3kmWifmWDqX,User 1,"If you could invent a new flavor of ice cream, what would it be?"
group 714,1/29/2016 0:49,R_PIe7bFJepe1nbON,User 2,almond banana cherry
group 714,1/29/2016 0:49,R_PIe7bFJepe1nbON,User 2,"4. What	is	your	favorite	holiday?	Why?"
group 714,1/29/2016 0:50,R_2qdU3kmWifmWDqX,User 1,Christmas.  It was my mom's favorite holiday and it always make me feel happy and thankful for what I have.
group 714,1/29/2016 0:50,R_2qdU3kmWifmWDqX,User 1,What is your favorite holiday? Why?
group 714,1/29/2016 0:50,R_PIe7bFJepe1nbON,User 2,Halloween. It is dark and morbid. I like that it is non traditional.
group 714,1/29/2016 0:50,R_PIe7bFJepe1nbON,User 2,"5. What	gifts	did	you	receive	on	your	last	birthday?"
group 714,1/29/2016 0:50,R_2qdU3kmWifmWDqX,User 1,"My last birthday, my husband brought me out to my favorite restaurant and bought me a new hair straightener."
group 714,1/29/2016 0:51,R_2qdU3kmWifmWDqX,User 1,What gift did you receive on your last birthday?
group 714,1/29/2016 0:51,R_PIe7bFJepe1nbON,User 2,"Chanel no 5 gift set and cards from my husband, children, and mother. Flowers from a friend at work"
group 714,1/29/2016 0:51,R_PIe7bFJepe1nbON,User 2,"6. Describe	the	last	time	you	went	to	the	zoo"
group 714,1/29/2016 0:51,R_2qdU3kmWifmWDqX,User 1,"I haven't been to the zoo in so long, I don't remember anything about it."
group 714,1/29/2016 0:52,R_2qdU3kmWifmWDqX,User 1,Describe the last time you went to the zoo
group 714,1/29/2016 0:52,R_PIe7bFJepe1nbON,User 2,It was about 5 years ago. It was hot. I felt bad for the animals. The best part was the stingray pond
group 714,1/29/2016 0:52,R_PIe7bFJepe1nbON,User 2,"7. Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 714,1/29/2016 0:53,R_2qdU3kmWifmWDqX,User 1,I like to stay up late.  I have always been a night owl.  There have been many nights where I got 3 hours of sleep because I stayed up too late (not that that is funny).
group 714,1/29/2016 0:54,R_2qdU3kmWifmWDqX,User 1,Do you like to get up early or stay up late?  Is there anything funny that has resulted from this?
group 714,1/29/2016 0:54,R_PIe7bFJepe1nbON,User 2,I stay up late. I have insomnia so it's not funny to me. I've had a few funny times drinking late.
group 714,1/29/2016 0:54,R_PIe7bFJepe1nbON,User 2,"8. What	did	you	do	this	summer?"
group 714,1/29/2016 0:55,R_2qdU3kmWifmWDqX,User 1,I went on a trip with my family to Boston.  We had such a great time.  I also took another week off from work and had a staycation at home with my kids.  It was great!
group 714,1/29/2016 0:55,R_2qdU3kmWifmWDqX,User 1,What did you do this summer?
group 714,1/29/2016 0:55,R_PIe7bFJepe1nbON,User 2,Drove up north to several landmarks over a 2 week period
group 714,1/29/2016 0:55,R_PIe7bFJepe1nbON,User 2,"9. Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 714,1/29/2016 0:57,R_2qdU3kmWifmWDqX,User 1,My favorite actress is Sandra Bolluck.  I love the scene in Ms. Congeniality where she snorts like a pig.
group 714,1/29/2016 0:57,R_2qdU3kmWifmWDqX,User 1,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
group 714,1/29/2016 0:57,R_PIe7bFJepe1nbON,User 2,Kate Winslett. The blank affect in her eyes and face after learning they would not be going to Paris was so realistic
group 714,1/29/2016 0:57,R_PIe7bFJepe1nbON,User 2,"10. What	is	your	favorite	holiday?	Why?"
group 714,1/29/2016 0:58,R_2qdU3kmWifmWDqX,User 1,Favorite holiday is Christmas.  I think this is a repeat question.  It was my mom's favorite holiday and always makes me feel happy and thankful for what I have.
group 714,1/29/2016 0:58,R_2qdU3kmWifmWDqX,User 1,What is your favorite holiday? Why?
group 714,1/29/2016 0:58,R_PIe7bFJepe1nbON,User 2,Halloween. It is dark and morbid. I just like it.
group 714,1/29/2016 0:58,R_PIe7bFJepe1nbON,User 2,"11.	What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 714,1/29/2016 0:59,R_2qdU3kmWifmWDqX,User 1,I want to go to Ireland.  I am Irish and I have heard it is breathtaking.
group 714,1/29/2016 0:59,R_2qdU3kmWifmWDqX,User 1,What foreign country would you most like to visit?
group 714,1/29/2016 0:59,R_2qdU3kmWifmWDqX,User 1,What attracts you to this place?
group 714,1/29/2016 0:59,R_PIe7bFJepe1nbON,User 2,France. From everything I've seen it makes me feel I would fit in better.
group 714,1/29/2016 0:59,R_PIe7bFJepe1nbON,User 2,"12.	Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 714,1/29/2016 1:00,R_2qdU3kmWifmWDqX,User 1,I prefer digital because I don't have to think.
group 714,1/29/2016 1:00,R_2qdU3kmWifmWDqX,User 1,Do you prefer digital watches and clocks or the kind with hands? Why?
group 714,1/29/2016 1:01,R_PIe7bFJepe1nbON,User 2,Clocks with hands. I like the seconds hand.
group 714,1/29/2016 1:01,R_PIe7bFJepe1nbON,User 2,"13.	Describe	your mother's	best	friend."
group 714,1/29/2016 1:02,R_2qdU3kmWifmWDqX,User 1,My mother's best friend is my godmother.  She is a kind gentle woman who is always there to talk to.
group 714,1/29/2016 1:02,R_2qdU3kmWifmWDqX,User 1,Describe your mother's best friend
group 714,1/29/2016 1:02,R_PIe7bFJepe1nbON,User 2,"She died, but before that she was quiet and sick"
group 714,1/29/2016 1:02,R_PIe7bFJepe1nbON,User 2,"14.	How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 714,1/29/2016 1:03,R_2qdU3kmWifmWDqX,User 1,"I try to get my haircut at least every 4 months, but that doesn't always happen.  I go to the same woman I have gone to for 15 years.  I don't remember ever having a bad experience."
group 714,1/29/2016 1:04,R_PIe7bFJepe1nbON,User 2,About every 6 months. Usually walmart so I can walk in. I've had several bad hair cuts from a friend
group 714,1/29/2016 1:04,R_PIe7bFJepe1nbON,User 2,"15.	What	is	the	last	concert	you	saw?	How	many	of	that	band's	albums	do	you	own?	Had	you	 seen	them	before?	Where?"
group 714,1/29/2016 1:04,R_2qdU3kmWifmWDqX,User 1,"How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 714,1/29/2016 1:04,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 714,1/29/2016 1:05,R_2qdU3kmWifmWDqX,User 1,The last concert I went to was Fetty Wap and Chris Brown.  I own 2.  I had not seen them before.  it was at SPAC.
group 714,1/29/2016 1:05,R_PIe7bFJepe1nbON,User 2,"15.	What	is	the	last	concert	you	saw?	How	many	of	that	band's	albums	do	you	own?	Had	you	 seen	them	before?	Where?"
group 714,1/29/2016 1:05,R_2qdU3kmWifmWDqX,User 1,What is the last concert you saw?  How many of that band's albums do you own?  Had you seen them before? Where?
group 714,1/29/2016 1:05,R_PIe7bFJepe1nbON,User 2,Corey Taylor of slipknot/stone sour. no official albums. seen slipknot in nc
group 714,1/29/2016 1:06,,System,>> User 2 has Disconnected
group 714,1/29/2016 1:06,,System,>> User 1 has Disconnected
group 714,1/29/2016 1:14,,System,>> This chat has now expired.
group 715,1/29/2016 0:42,,System,>> User 1 has Connected
group 715,1/29/2016 0:55,,System,>> All chat participants have arrived. You may now chat!
group 715,1/29/2016 0:55,,System,>> User 2 has Connected
group 715,1/29/2016 0:55,R_SATkgfcE4y4oDa9,User 1,When was the last time you walked for more than an hour? Describe where you went and what you saw?
group 715,1/29/2016 0:56,R_2YQf0fjjD6yung4,User 2,well it was actually many years ago because I've been disabled most of my life. but I was actually walking along a street in Moscow back to my hotel.
group 715,1/29/2016 0:57,R_2YQf0fjjD6yung4,User 2,When was the last time you walked for more than an hour? Describe where you went and what you saw.
group 715,1/29/2016 0:58,R_SATkgfcE4y4oDa9,User 1,The last time I walked for more than an hour was with my parents in Newport Beach. We had a great time and it was a memorable experience.
group 715,1/29/2016 0:58,R_SATkgfcE4y4oDa9,User 1,How did you celebrate last Halloween?
group 715,1/29/2016 0:59,R_2YQf0fjjD6yung4,User 2,It wasn't much of a celebration actually. I just sat home and played video games while getting up to give out candy.
group 715,1/29/2016 0:59,R_2YQf0fjjD6yung4,User 2,How did you celebrate last Halloween?
group 715,1/29/2016 1:00,R_SATkgfcE4y4oDa9,User 1,I celebrated last Halloween with my girlfriend. We went to Santa Barbara and partied with a bunch of friends from UCSB. It was a great time!
group 715,1/29/2016 1:01,R_SATkgfcE4y4oDa9,User 1,If you could invent a new flavor of ice cream? What would it be?
group 715,1/29/2016 1:01,R_2YQf0fjjD6yung4,User 2,Not really sure because I'm not a big ice cream fan but it'd have to be something involving peanut butter and raw cookie dough. :sunglasses:
group 715,1/29/2016 1:01,R_2YQf0fjjD6yung4,User 2,If you could invent a new flavor of ice cream? What would it be?
group 715,1/29/2016 1:02,R_SATkgfcE4y4oDa9,User 1,I would invent a root beer ice cream. Root Beer is my favorite flavor ever! :heart_eyes:
group 715,1/29/2016 1:02,R_SATkgfcE4y4oDa9,User 1,What is your favorite holiday? Why?
group 715,1/29/2016 1:03,R_2YQf0fjjD6yung4,User 2,Has to be New Year's because as a kid in Russia I stayed up till the early morning on those days and always woke up to presents the next day. Good times.
group 715,1/29/2016 1:03,R_2YQf0fjjD6yung4,User 2,What is your favorite holiday? Why?
group 715,1/29/2016 1:03,R_SATkgfcE4y4oDa9,User 1,My favorite holiday is Christmas. It's the best time of the year because I get to spend it with my family. I love those days.
group 715,1/29/2016 1:03,R_SATkgfcE4y4oDa9,User 1,What gifts did you receive on your last birthday?
group 715,1/29/2016 1:04,R_2YQf0fjjD6yung4,User 2,From my family - regretably nothing. But I did buy myself an ultrawide monitor because after all I give myself the best prezzies. :smiley:
group 715,1/29/2016 1:05,R_2YQf0fjjD6yung4,User 2,What gifts did you receive on your last birthday?
group 715,1/29/2016 1:05,R_SATkgfcE4y4oDa9,User 1,The last gift I received on my birthday was a playstation 4. It was an awesome gift from my girlfriend :sunglasses:
group 715,1/29/2016 1:05,R_SATkgfcE4y4oDa9,User 1,Describe the last time you went to the zoo?
group 715,1/29/2016 1:06,R_2YQf0fjjD6yung4,User 2,"It was years ago I don't remember much of it, but I remember the weather was great. I walked around for hours with my grandparents."
group 715,1/29/2016 1:06,R_2YQf0fjjD6yung4,User 2,Describe the last time you went to the zoo?
group 715,1/29/2016 1:07,R_SATkgfcE4y4oDa9,User 1,"The last time I went to the zoo was in San Diego with my girlfriend. We got to see Tigers, Lions, Giraffe's and many more animals. It was an awesome experience."
group 715,1/29/2016 1:07,R_SATkgfcE4y4oDa9,User 1,Do you like to get up early or stay up late? Is there anything funny that has resulted from this?
group 715,1/29/2016 1:07,R_2YQf0fjjD6yung4,User 2,Not so much funny. I'd like to say I want to get up early but I don't really. Going to bed late is where it's at.
group 715,1/29/2016 1:08,R_2YQf0fjjD6yung4,User 2,Do you like to get up early or stay up late? Is there anything funny that has resulted from this?
group 715,1/29/2016 1:08,R_SATkgfcE4y4oDa9,User 1,I LOVE to stay up late. I hate getting up early in the morning. I think my funniest experiences are from childhood when I would stay up late with my friends and play video games all night and annoy my sister :joy:
group 715,1/29/2016 1:08,R_SATkgfcE4y4oDa9,User 1,What did you do this summer?
group 715,1/29/2016 1:10,R_2YQf0fjjD6yung4,User 2,Not much. I did go on the boardwalk and see the Thunderbirds put on a show. That was very cool. But deafeningly loud.
group 715,1/29/2016 1:10,R_2YQf0fjjD6yung4,User 2,What did you do this summer?
group 715,1/29/2016 1:10,R_SATkgfcE4y4oDa9,User 1,I backpacked across Europe with my girlfriend this last summer. It was the best summer of my life. We visited 12 countries over the course of 80 days. I definitely recommend it.
group 715,1/29/2016 1:10,R_SATkgfcE4y4oDa9,User 1,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
group 715,1/29/2016 1:11,R_2YQf0fjjD6yung4,User 2,Right now it's probably Tom Hardy. Besides Batman movies I really like him in gangster movies and Mad Max was pretty cool
group 715,1/29/2016 1:12,R_2YQf0fjjD6yung4,User 2,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
group 715,1/29/2016 1:13,R_SATkgfcE4y4oDa9,User 1,"I love Leonardo DiCaprio. He is probably the best actor of my time. I really liked his acting in Inception. It was world class, and he should have won an Oscar award for his performance in that movie."
group 715,1/29/2016 1:13,R_SATkgfcE4y4oDa9,User 1,What is your favorite holiday? Why?
group 715,1/29/2016 1:13,R_2YQf0fjjD6yung4,User 2,New Year's. I love to stay up late. And the fireworks are pretty cool
group 715,1/29/2016 1:13,R_2YQf0fjjD6yung4,User 2,What is your favorite holiday? Why?
group 715,1/29/2016 1:14,R_SATkgfcE4y4oDa9,User 1,New Year's is my favorite holiday as well. I love to drink and party :)
group 715,1/29/2016 1:14,R_SATkgfcE4y4oDa9,User 1,What foreign country would you most like to visit? What attracts you to this place?
group 715,1/29/2016 1:15,R_2YQf0fjjD6yung4,User 2,I'd probbaly like to see Sweden. There's something really cool about that place. And I have friends there.
group 715,1/29/2016 1:15,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 715,1/29/2016 1:15,R_2YQf0fjjD6yung4,User 2,What foreign country would you most like to visit? What attracts you to this place?
group 715,1/29/2016 1:15,R_SATkgfcE4y4oDa9,User 1,I would most love to visit Spain. I have friends there and love their culture
group 715,1/29/2016 1:15,R_SATkgfcE4y4oDa9,User 1,Do you prefer digital watches and clocks or the kind with hands? Why?
group 715,1/29/2016 1:16,R_2YQf0fjjD6yung4,User 2,I like mechanical old school watches. Mainly because they look awesome and the technology is really cool.
group 715,1/29/2016 1:16,R_2YQf0fjjD6yung4,User 2,Do you prefer digital watches and clocks or the kind with hands? Why?
group 715,1/29/2016 1:17,R_SATkgfcE4y4oDa9,User 1,I prefer old school watches as well. They are still modern in today's time!
group 715,1/29/2016 1:17,R_SATkgfcE4y4oDa9,User 1,Describe your mother's best friend.
group 715,1/29/2016 1:17,R_2YQf0fjjD6yung4,User 2,Ohh that's a toughie. She palls around with a much older woman. She used to be our realtor. Sold her this house. I don't like her one bit.
group 715,1/29/2016 1:17,R_2YQf0fjjD6yung4,User 2,Describe your mother's best friend.
group 715,1/29/2016 1:18,R_SATkgfcE4y4oDa9,User 1,"My mother's best friend is her school friend from when she was young and living in Sarajevo, Bosnia."
group 715,1/29/2016 1:18,R_SATkgfcE4y4oDa9,User 1,How often do you get your haircut? Where do you go? Have you ever had a really bad haircut experience?
group 715,1/29/2016 1:18,R_2YQf0fjjD6yung4,User 2,Usually to those hair cutlery places. Had a couple crappy cuts. I looked like Bieber.
group 715,1/29/2016 1:18,R_2YQf0fjjD6yung4,User 2, :joy:
group 715,1/29/2016 1:18,R_2YQf0fjjD6yung4,User 2,How often do you get your hair cut? Where do you go? Have you ever had a really bad haircut experience?
group 715,1/29/2016 1:19,R_SATkgfcE4y4oDa9,User 1,I get a haircut about every 3 weeks. I get my haircut at home because my girlfriend cuts my hair. :heart_eyes: I have never had a bad experience before :grin:.
group 715,1/29/2016 1:19,R_SATkgfcE4y4oDa9,User 1,What is the last concert you saw? How many of that band's albums do you own? Had you seen them before? Where?
group 715,1/29/2016 1:20,R_2YQf0fjjD6yung4,User 2,I haven't actually been to a concert. I'd really like to though.
group 715,1/29/2016 1:20,R_2YQf0fjjD6yung4,User 2,What is the last concert you saw? How many of that band's albums do you own? Had you seen them before? Where?
group 715,1/29/2016 1:22,R_SATkgfcE4y4oDa9,User 1,What is the last concert you saw? How many of that band's albums do you own? Had you seen them before? Where?
group 715,1/29/2016 1:23,R_SATkgfcE4y4oDa9,User 1,The last concert was Justin Timberlake. I own 2 albums. Id seen them once before in Los Angeles
group 715,1/29/2016 1:23,,System,>> User 1 has Disconnected
group 715,1/29/2016 1:23,,System,>> User 2 has Disconnected
group 715,1/29/2016 1:25,,System,>> This chat has now expired.
group 716,1/29/2016 0:45,,System,>> User 1 has Connected
group 716,1/29/2016 0:46,,System,>> User 1 has Disconnected
